array,site,buffer_dist,AIRP-RUNWAY,BORROWPIT-DRY,BORROWPIT-WET,BORROWPITS,CAMP-INDUSTRIAL,CAMPGROUND,CANAL,CLEARING-UNKNOWN,CLEARING-WELLPAD-UNCONFIRMED,CONVENTIONAL-SEISMIC,COUNTRY-RESIDENCE,CROP,CULTIVATION_ABANDONED,DUGOUT,FACILITY-OTHER,FACILITY-UNKNOWN,GREENSPACE,GRVL-SAND-PIT,HARVEST-AREA-1940,HARVEST-AREA-1950,HARVEST-AREA-1960,HARVEST-AREA-1963,HARVEST-AREA-1970,HARVEST-AREA-1971,HARVEST-AREA-1972,HARVEST-AREA-1973,HARVEST-AREA-1975,HARVEST-AREA-1976,HARVEST-AREA-1977,HARVEST-AREA-1978,HARVEST-AREA-1979,HARVEST-AREA-1980,HARVEST-AREA-1982,HARVEST-AREA-1984,HARVEST-AREA-1985,HARVEST-AREA-1986,HARVEST-AREA-1987,HARVEST-AREA-1988,HARVEST-AREA-1989,HARVEST-AREA-1990,HARVEST-AREA-1991,HARVEST-AREA-1993,HARVEST-AREA-1994,HARVEST-AREA-1995,HARVEST-AREA-1996,HARVEST-AREA-1997,HARVEST-AREA-1998,HARVEST-AREA-1999,HARVEST-AREA-2000,HARVEST-AREA-2001,HARVEST-AREA-2002,HARVEST-AREA-2003,HARVEST-AREA-2004,HARVEST-AREA-2005,HARVEST-AREA-2006,HARVEST-AREA-2007,HARVEST-AREA-2008,HARVEST-AREA-2010,HARVEST-AREA-2011,HARVEST-AREA-2012,HARVEST-AREA-2013,HARVEST-AREA-2014,HARVEST-AREA-2015,HARVEST-AREA-2016,HARVEST-AREA-2017,HARVEST-AREA-2019,HARVEST-AREA-2020,HARVEST-AREA-2021,HARVEST-AREA-WHITE-ZONE-1988,HARVEST-AREA-WHITE-ZONE-1990,HARVEST-AREA-WHITE-ZONE-1994,HARVEST-AREA-WHITE-ZONE-1996,HARVEST-AREA-WHITE-ZONE-1997,HARVEST-AREA-WHITE-ZONE-2002,HARVEST-AREA-WHITE-ZONE-2003,HARVEST-AREA-WHITE-ZONE-2004,HARVEST-AREA-WHITE-ZONE-2005,HARVEST-AREA-WHITE-ZONE-2006,LAGOON,LANDFILL,LOW-IMPACT-SEISMIC,MISC-OIL-GAS-FACILITY,OIL-GAS-PLANT,OPEN-PIT-MINE,PIPELINE,RECREATION,RESIDENCE_CLEARING,RLWY-SGL-TRACK,RLWY-SPUR,ROAD-GRAVEL-1L,ROAD-GRAVEL-2L,ROAD-PAVED-UNDIV-1L,ROAD-PAVED-UNDIV-2L,ROAD-UNCLASSIFIED,ROAD-UNIMPROVED,ROUGH_PASTURE,RUNWAY,RURAL-RESIDENCE,SUMP,SURROUNDING-VEG,TAME_PASTURE,TRAIL,TRANSFER_STATION,TRANSMISSION-LINE,TRUCK-TRAIL,URBAN-INDUSTRIAL,URBAN-RESIDENCE,VEGETATED-EDGE-RAILWAYS,VEGETATED-EDGE-ROADS,WELL-ABAND,WELL-BITUMEN,WELL-CASED,WELL-GAS,WELL-OTHER,WELL-UNKNOWN,WELL_CLEARED_NOT_CONFIRMED,WELL_CLEARED_NOT_DRILLED
LU2,LU2_100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_100,200,0,0,0,0,0,0,0,0,0,2.1743587336078425e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.704539730472565e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05169713242052624,0,0,0,0,0.024572698085466055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08645108317161637,0,0,0,0,0,0,0,0
LU2,LU2_100,250,0,0,0,0,0,0,0,0,0,0.0025942601490660947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026710928304932963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048251129836835334,0,0,0,0,0.021521177535984166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07203322717329658,0,0,0,0,0,0,0,0
LU2,LU2_100,300,0,0,0,0,0,0,0,0,0,0.0024707478094468196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05981306729701744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04206711081896215,0,0,0,0,0.017859502798962517,0,0,0.010455924761879743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07270109120254688,0,0,0,0,0,0,0,0
LU2,LU2_100,400,0,0,0,0.013644883092831446,0,0,0,0,0,0.003740436349555793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012505602739893462,0,0.037906975683699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03321164333191875,0,0,0,0,0.012085399510847146,0,0,0.018423878036086493,0,0.0016075408062552884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07355576883733288,0,0,0,0,0,0,0,0
LU2,LU2_100,500,0,0,0,0.03548250198892114,0,0,0,0,0,0.007521869279051815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02198358896493906,0,0.024260464437558076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027129411494071533,0,0,0,0,0.009015100973217522,0,0,0.01730969572071932,0,0.0024616517957263572,0,0,0,0,0,0,4.084372915103524e-4,0,0,0,0,0,0,0.06378551234568558,0,0,0,0,0,0,0,0
LU2,LU2_100,750,0,0,0,0.0175705091758132,0,0,0,0,0,0.007416920527067345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013654784128628174,0.01628629759650223,0,0.021799911505735882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01625778267868571,0,0,0,0,0.007111979860802672,0,0,0.013132554462145774,0,0.0026058104756505247,0,0,0,0,0,0,0.0019702441099129706,0,0,0,0,0,0,0.04927205786726159,0.005126583264850831,0,0,0,0,0,0,0
LU2,LU2_100,1000,0,0,0,0.009883411411392373,0,0,0,0,0,0.00814432016586338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.510926043180601e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013951189563262505,0,0,0,0.03426045942751125,0.009161042398030141,0,0.013667556225791138,0.0028593756087486343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013668721249320538,0,0,0,0,0.006877233484337981,0,0,0.010289900851704897,0,0.002599620828005164,0,0,0,0,0,0,0.0024826139759336454,0,0,0,0,0,0,0.04045725023130921,0.00538756423215626,0,0,0,0,0,0,0
LU2,LU2_100,1250,0,0,0,0.0063253833032925685,0,0,0,0,0,0.008611488477951828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014419968668534225,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5388603261304736e-5,0,0,0,0,0,0,0,0.019712408834231504,0,0,0,0.022485201106527557,0.005863067134740634,0,0.008747235984508333,0.010642480383859839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011268647454243807,0,0,0,0,0.005916433367525393,0,0,0.00841679993133974,0,0.0027179100710596504,0,0,0,0,0,0,0.002620640286575263,0,0,0,0,0,0,0.03411844220469546,0.005560356647073707,0,0,0,0,0,0,0
LU2,LU2_100,1500,0,0,0,0.007892858654764417,0,0,0,0,0,0.009411494882008018,0,0,0,0,0,0,0,0,0,0,0,0,0.008982040808270827,0,0,0,0,0.0016409118514074546,0.014765311159954903,0,0.005629482454831675,0,0,0,0,0,0,0,0,0,0,0,0.01118938933730997,1.7179873994591807e-4,0,0,0,0,0,0,0.021812341044767338,0,0,0,0.01907097748732154,0.004071574399124839,0,0.006074469433685444,0.009659791365669142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009371652159880778,0,0,0,0,0.005003740991601668,0,0,0.007113272653185939,0,0.003067398111755537,0,0,0,0,0,0,0.0023730804296906542,0,0,0,0,0,0,0.029342508546186353,0.005155627270711869,0,0,0,0,0,0,0
LU2,LU2_100,1750,0,0,0,0.006843697116465761,0,0,0,0,0,0.008465798315399764,0.0017170313714715288,0,0,0,0,0,0,0,0,0,0,0,0.02737641866913284,0,0,0,0,0.006099854039660975,0.012282615710310028,0,0.005939103041591779,0,0,0,0,0,0,0,0,0,0,0,0.013301126290610229,0.0020945031883187223,0,0,0,0,0,0,0.01602539342064629,0,0,0,0.014555871935086371,0.0029913607830306613,0,0.005592731738619272,0.014308597127940428,0,0,0,6.502740514239692e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009115751930440204,0,0,0,0,0.004302871303441426,0,0,0.006195192928854491,2.817992809899585e-4,0.00323932508348948,0,0,0,0,0,0,0.0019024035622880475,0,0,0,0,0,0,0.0256338800533034,0.005331450956803406,0,0,0,0,0,0,0
LU2,LU2_100,2000,0,0,0,0.005239705604794061,0,0,0,2.646400714150453e-5,0,0.008413867775693083,0.001403074852273874,0,0,0,0,0,0,0,0,0,0,0,0.026923217271491176,0,0,0,0,0.008858440181027534,0.012363174360174445,0,0.004547125766218674,0,0,0,0,0,0,0,0,0,0,0.0028949541667140726,0.010183674816248385,0.006134136321327975,0,0,0,0,0,0,0.012269441837682232,0,0,0,0.0164871201456829,0.005590105376905085,0.0037175517049882405,0.013131410978960237,0.023660028448435778,0,0,0,0.007121098937418747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008918179186740118,0,0,4.6151861770357623e-4,0,0.0035946695578661994,0,0,0.005537560107092351,2.998189120359791e-4,0.003321794306529939,0,0,7.685054750644413e-4,5.18732223668694e-6,0,0,0.0015370877803176444,0,0,0,0,0,9.459873783084537e-4,0.023057307703308723,0.0055512950318968475,0,0,0,0.0011501125029243651,0,0,0
LU2,LU2_100,2250,0,0,0,0.004140014305022608,0,0,0,0.0034105403842629636,0,0.008204284054764909,0.0011086023524139624,0,0,0,0,0,0,0,0,0,0,0,0.024112109944373822,0,0,0,0,0.010410597315858914,0.010894217330323952,0,0.0035927907288642587,0.0018713292029248435,0,0,0,0,0,0,0,0,0,0.010898220637861096,0.008046360348640971,0.007152446526166332,0,0,0,0,0,0,0.009694373797675177,0,8.836196751778331e-5,0,0.020060748556887217,0.010031577411419712,0.007186197949610505,0.014802638885317977,0.032433599247250075,0,0,0,0.0070375880443715655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009910411355755159,0,0,0.0013408985920264043,0,0.003155667724801549,0,0,0.0050108837277065095,2.3689395518892973e-4,0.004060938964563266,0,0,6.732361091290794e-4,9.700251234785812e-4,0,0,0.001455809132632757,0,0,4.659733499938258e-6,0,0,0.002679998319914798,0.021387456779197695,0.006628243170184168,0,0,0,0.0010576660823369726,0,0,0
LU2,LU2_100,2500,0,0,0,0.0033534115870679825,0,0,0,0.004787687068160514,0,0.007938265572953102,8.979679054552212e-4,0,0,0,0,0,0,0,0,0,0,0,0.02048558896500231,0,0,0,0,0.016023557134292155,0.009373163728729827,0,0.002910160490379763,0.002953288074063072,0,0,0,0,0,0,0,0,0,0.02124925198133256,0.006517551882398545,0.007648837288672326,0,0,0,0,0,0,0.007852442776116119,0,0.0022234254832208516,0,0.02016019082894028,0.012513789440746239,0.0075818841407919585,0.017009806168587722,0.03764964418654769,0,0,0,0.010845140381899137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009437933121413718,0,0,0.0015514647341456527,0,0.0028347245618206072,0,0,0.00457098718893018,2.2468061352524897e-4,0.004710855182775241,0,0,0.001315392582055926,7.857203500175734e-4,0,0,0.001314959646743255,0,0,9.98787646481289e-5,0,0,0.0031078760589642053,0.020354313506373897,0.005782493011068401,0,0,0,8.567095266928635e-4,0,0,0
LU2,LU2_100,2750,0,0,0,0.0027714145347670863,0,0,0,0.006767107227784007,0,0.008428270270317836,7.421222359134484e-4,0,0,0,0,0,0,0,0,0,0,0,0.01873391282825098,0,0,0,0,0.01726210675448054,0.007746416304735838,0,0.005673095321603631,0.005836225580245096,0,0,0,0,0,0,0,0,0,0.022818596348203688,0.005617492343207697,0.006633101703898781,0,0,0,0,0,0,0.0064896221290219585,0,0.005034638531235383,0,0.021300292747413407,0.017798418364048378,0.008728368698393869,0.01912428217531247,0.038123095659217336,0,0,0,0.011009806445950223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008397542745811129,0,0,0.0015951334265703401,0,0.0024518300425264723,0,0,0.004212967967179721,1.856864574588941e-4,0.0047498874236724066,0,0,0.0010871013074842987,6.493556611715855e-4,0,0,0.0013697913494286694,0,0,1.5467436970236694e-4,0,0,0.0031993548936267865,0.020306594573165544,0.005417910770193262,0,0,2.478999378571984e-6,7.080244022255476e-4,0,0,0
LU2,LU2_100,3000,0,0,0,0.002328758046575026,0,0,0,0.008472661559536672,0,0.008645184422855199,6.235888232328028e-4,0,0,0,0,0,0,0,0,0,0,0,0.01844934752965046,0,0,0,0,0.014634485015587983,0.00650914147828471,0,0.006548158592709293,0.0086744184425147,0,0,0,0,0,0,0,0,0,0.024126617849278213,0.007475455314651249,0.005660356281048678,0,0,0,0,0,0,0.005453085261191841,0,0.006781703198989307,0,0.018664509193248177,0.019816127437438373,0.007779771583375902,0.022232349472361947,0.03550299911541727,0,0,0,0.009261374589117006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007437413064868381,0,0,0.0015843247058153582,0,0.0021730824059121153,0,0,0.003922744893371645,1.5602820383698107e-4,0.004658650225072432,0,0,9.134670708721861e-4,5.456391319566573e-4,0,0,0.0012996442300793874,0,0,1.3312215027868495e-4,0,0,0.0031803018482857498,0.018482928590419025,0.0057104170529871595,0,0,2.6293133402160047e-4,5.949371713144984e-4,0,0,0
LU2,LU2_100,3250,0,0,0,0.0019842672112828892,0,0,0,0.012049575286800883,0,0.008364874189333916,5.313419558906793e-4,0,0,0,0,0,0,0,0,0,0,0,0.018319103942794242,0,0,0,0,0.012469620368311821,0.005546250727059236,0,0.005741400699562249,0.008749642205595124,0,0,0,0,0,0,0,0,0,0.024354251109257593,0.010893936701288815,0.006204184749896435,0,0,0,0,0,0,0.004646415843855831,0,0.006023881691608301,0,0.015903487123241262,0.018646542654421203,0.011655694889900845,0.021539454890478347,0.03496496954644,0,0,0,0.007891348762324654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672008354689799,0,0,0.0015463738663135254,0,0.0018546377968648865,0,0,0.0036648125890018047,1.3294710859482588e-4,0.004492220147564932,0,0,7.783388059502755e-4,4.6492328403408104e-4,0,0,0.0015561641294353737,0,0,2.0967678046940384e-4,0,0,0.0031056276574003804,0.016776227397942527,0.0053507973615200604,0,0,2.2403616626692885e-4,5.06928714019461e-4,0,0,0
LU2,LU2_100,3500,0,0,0,0.0017109242791163745,0,0,0,0.011481584666468538,0,0.008313130240168727,4.581468905383934e-4,0,0,0,0,0,0,0,0,0,0,0,0.016539803357901003,0,0,0,0,0.01075186654206482,0.004782226392209255,0,0.004950493460336854,0.007591825038695168,0,0,0.0010177014196943383,0,0,0,0,0,0,0.024076259385573007,0.015946429595452002,0.007823662982213285,0,0,0,0,0,0,0.004006348355161418,0,0.005194061254499012,0,0.013974450496604184,0.017871356544715236,0.01606641461853393,0.020337383694224012,0.033339753700930716,0,0,0,0.006804275208330975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006072405262210792,0,0,0.0015013428686096292,0,0.0015991519779090147,0,0,0.0034277619752647133,1.1463296608431453e-4,0.004275228528661268,0,0,6.711186643142704e-4,4.0087772960081613e-4,0,0,0.0018316515095315043,0,0,2.327719026620323e-4,0,0,0.0030156978648691202,0.015256053068958044,0.004841168234955017,0,0,4.88979794987421e-4,4.370966972922919e-4,0,0,0
LU2,LU2_100,3750,0,0,0,0.0014904051498080828,0,0,0,0.010286287158698355,0,0.008506534936004843,3.9909684686901143e-4,0,0,0,0,0,0,0,0,0,0,0,0.014507308636952598,0,0,0,0,0.009366070409976723,0.004165850546102398,0,0.004312429858782444,0.006613323144819083,0,0,8.865310144893145e-4,0,0,0,0,0,0,0.023726576428745944,0.02038621964519419,0.009485330334952758,0,0,0,0,0,0,0.003489974567162932,0,0.005040668386615038,0,0.012274167556215802,0.01710195840977833,0.018132478523150135,0.021021120592911936,0.03165783067351375,0,0,0,0.005927279737035144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057897032143858175,0,0,0.0014455446077944495,0,0.001393039056311891,0,0,0.0032120752241089636,1.4877955746317285e-4,0.004051750298269716,0,0,0.0017485715671793434,3.4920904445227607e-4,0,0,0.0019199488594550172,0,0,2.3963757096053965e-4,0,0,0.0030402930249315333,0.013967518629213395,0.004591844079650695,0,0,7.917617211775401e-4,3.807597896412958e-4,0,0,0
LU2,LU2_100,4000,0,0,0,0.0013099264011985313,0,0,0,0.009040682073074872,0,0.008713243737390184,3.5076871306847276e-4,0,0,0,0,0,0,0,0,0,0,0,0.012750564231696826,0,0,0,0,0.008231897821268737,0.0036613920815353703,0,0.0037902215555705686,0.005812491045251241,0,0,7.791776494535116e-4,0,0,0,0,0,0,0.02187088251790792,0.023455953936167128,0.010361098694705202,0,0,0,0,0,0,0.003067360459420595,0,0.005690870548804481,0.0010325845978712638,0.010787842578705468,0.016144328082132838,0.018560745658994335,0.020423377656031718,0.028995897745090336,0,0,0,0.00520952320637863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007191099265886857,0,0,0.0013862558896708388,0,0.0012243507330866427,0,0,0.0030188327832953847,1.3076328292661887e-4,0.0037403060076963237,0,0,0.0018338984334614712,3.069220117256382e-4,0,0,0.0019805059573154283,0,0.0013868589341761762,2.339775874005484e-4,0,0,0.0030704054909698668,0.012780548549584318,0.004065485723369603,0,0,8.524201728235293e-4,3.3465215886442553e-4,0,0,0
LU2,LU2_100,4250,0,0,0,0.0011603500301274124,0,0,0,0.008008355054350016,0,0.008599829474243125,3.1071553821982194e-4,0,0,0,0,0,0,0,0,0,0,0,0.011294617450914774,0,0,0,0,0.007291923329566731,0.0032433092486956736,0,0.003357428090747614,0.0051487809951014174,0,0,6.902058071283665e-4,0,0,0,0,0,0,0.019373515309980615,0.023164923350133565,0.01366100609988356,0,0,0,0,0,0,0.0027171082270299935,0,0.005322140652264504,0.0019763156335407613,0.009556012803282301,0.016962014196499235,0.024123221438926465,0.01809129647039478,0.026234890866950637,0,0,0,0.004614664155131218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009705627733208764,0,0,0.0013279111493149124,0,0.0010845459780975046,0,0,0.002845696485335831,1.1583183539520502e-4,0.003697702641195028,0,0,0.0016244913459035782,2.718755536393182e-4,0,0,0.0019086982578564765,0,0.002285175854179422,2.0726042344131512e-4,0,0,0.003141632712613614,0.012029929367055893,0.004015446908420553,0,0,8.897851929183821e-4,2.964392825927075e-4,0,0,0
LU2,LU2_100,4500,0,0,0,0.0010350035762556548,0,0,0,0.0071432549713185915,0,0.008464081125830443,2.771505881034914e-4,0,0,0,0,0,0,0,0,0,0,0,0.010074519886773046,0,0,0,0,0.006504215562484099,0.002892951768126783,0,0.00299474295748793,0.00459258551723566,0,0,6.156465378398267e-4,0,0,0,0,0,0,0.017280697298100507,0.022241778885080117,0.01596537339394302,0,0,0,0,0,0,0.0024235934494188007,0,0.004747218050939776,0.0031939688502277746,0.008523727469594651,0.01713447219351799,0.03288295616726974,0.016136989752914343,0.02426125868736348,0,0,0,0.004116166484052351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010497520204391113,0,0,0.0012685438899901601,0,9.673882335499635e-4,0,0,0.002689071231115415,1.0331913712720756e-4,0.003469464005561777,0,0,0.0014490061696486051,2.4250628086964598e-4,0,0,0.001915058238919461,0,0.0026986115053960055,2.019515217573999e-4,0,0,0.0030826096063030547,0.011445363569138124,0.004239161181204417,0,0,7.936664220784571e-4,2.644165205842439e-4,0,0,0
LU2,LU2_100,4750,0,0,0,9.289228773042045e-4,0,0,0,0.006414578520557154,0,0.008549472389704492,2.487445721482753e-4,0,0,0,0,0,0,0,0,0,0,0,0.009041951366521682,0,0,0,0,0.005837578510373291,0.0025964442461856997,0,0.0026878025435624594,0.004121877306327674,0,0,5.525470311913997e-4,0,0,0,0,0,0,0.015509545497463504,0.022788762257403058,0.02046628523948546,0,0,0,0,0,0,0.002175191904741435,0,0.004260661076189534,0.003684090074254485,0.007650104432544457,0.01695386212057733,0.03792347437535853,0.014483060055246603,0.022464271722655537,0,0,0,0.0036942879247448884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010887342252218352,0,0,0.0012123893465429446,0,8.682376389755535e-4,0,0,0.0025494102193986787,9.272964107815462e-5,0.003284737057001892,0,0,0.0013004930719283324,2.176510664868752e-4,0,0,0.0019429380061578396,0,0.0029185278383306416,2.3030004814391015e-4,0,0,0.0029821904406492007,0.010879510062786148,0.0040078563212761,0,0,7.123211101202468e-4,2.37315658363688e-4,0,0,0
LU2,LU2_100,5000,0,0,0,8.383528967670737e-4,0,0,0,0.005849490323064431,0,0.008637807273276305,2.244919763638262e-4,0,0,0,0,0,0,0,0,0,0,0,0.008160361108286102,0,0,0,0,0.005268414605612078,0.002343290932182675,0,0.0024257417955652035,0.004757423922383461,0,2.4179316245530855e-6,4.986736956502555e-4,0,0,0,0,0,0,0.013997364811461296,0.022396768083289265,0.02631159114756175,0,0,0,0,0,0,0.0019631106940292127,0,0.003845246621261187,0.0049456491751201535,0.006904219250371612,0.015302537550747475,0.04484527028127239,0.01307096169986051,0.020842934833630537,0,0,0,0.003334094852082377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010654091857414233,0,0,0.0011611986808386097,0,7.83584469175464e-4,0,0,0.002425785057338905,8.368850107303745e-5,0.003156980132451753,0,0,0.0011736949974153607,1.9643008750441166e-4,0,0,0.0018977613334977708,0,0.0032876746479847457,2.3019650649945547e-4,0,0,0.002851922564621895,0.01044997536269299,0.003879673540806962,0,0,6.42869801883545e-4,2.1417738167323581e-4,0,0,0
LU2,LU2_100,10000,0,2.464051256972956e-4,5.394464377350757e-5,5.336686159735805e-4,0,0,0,0.0017543279618547072,1.1188957175256401e-4,0.007623918371597692,5.612299409095574e-5,0,8.668887043552759e-5,4.2062011951072385e-6,4.058423683522776e-4,1.2602224016580062e-4,0,0,0,0,0,0,0.002579734410592349,0,0,0,0,0.0013171036514030004,5.858227330456603e-4,0,6.064354488912922e-4,0.002049563686079061,1.74245781961408e-5,0.002580682393885989,1.246684239125621e-4,0,0.004589684812723346,9.266137941780425e-4,4.999966958470073e-4,0,0,0.004105348138368519,0.02319278461521225,0.032991602626663806,0.001720536667639682,0.003340683406758494,0,0,0,0,4.907776735072961e-4,0.0023968814412314693,0.0012078138172424008,0.0020949696924167415,0.0028659459756449346,0.005899143638826463,0.01982382800912061,0.003267740424965081,0.00804179317595227,0,0,0.0015271309099133925,0.004297279703501811,0,0,0.005222645612259218,0.003835917638964609,9.801291182530325e-4,0,0,0.0012271680077068248,0,0,0,0,0,0,0,0,0,2.2660459054830024e-5,3.278688703514766e-5,0,0,0.011048184119579784,0,0,6.341936597922625e-4,0,0.0010264115576943784,6.654585329902222e-4,0,0.0012719425630956277,2.0922125268259057e-5,0.0021706048548176104,5.828388242265291e-4,0,3.937778919555303e-4,6.0984631172596336e-5,0,0.0017331396659246955,0.001757421803132694,0,0.00772272796231177,1.3674728923958334e-4,0,0,0.00139965804299632,0.008745166332151498,0.0034191752290346814,0,0,4.745015184390195e-4,9.070519285537935e-5,0,0,0
LU2,LU2_101,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_101,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU2,LU2_101,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024459804973412547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02489803472028076,0,0,0,0,0,0,0,0
