array,site,buffer_dist,AGE_0_10,AGE_10_20,AGE_20_30,AGE_30_40,AGE_40_50,AGE_50_60,AGE_60_70,AGE_70_80,AGE_80_90,AGE_90_100,AGE_100_110,AGE_110_120,AGE_120_130,AGE_130_140,AGE_140_150,AGE_GT_150,LC_WATER,LC_SNOW_ICE,LC_ROCK_RUBBLE,LC_EXPOSED_BARREN,LC_BRYOIDS,LC_SHRUBS,LC_WETLAND,LC_WETLAND_TREED,LC_HERBS,LC_CONIFEROUS,LC_BROADLEAF,LC_MIXEDWOOD,PINU.BAN_PCT_OF_TREED,PICE.MAR_PCT_OF_TREED,POPU.TRE_PCT_OF_TREED,LARI.LAR_PCT_OF_TREED,PICE.GLA_PCT_OF_TREED,BETU.PAP_PCT_OF_TREED,FIRE_PCT_1985,FIRE_PCT_1986,FIRE_PCT_1987,FIRE_PCT_1988,FIRE_PCT_1989,FIRE_PCT_1990,FIRE_PCT_1991,FIRE_PCT_1992,FIRE_PCT_1993,FIRE_PCT_1994,FIRE_PCT_1995,FIRE_PCT_1996,FIRE_PCT_1997,FIRE_PCT_1998,FIRE_PCT_1999,FIRE_PCT_2000,FIRE_PCT_2001,FIRE_PCT_2002,FIRE_PCT_2003,FIRE_PCT_2004,FIRE_PCT_2005,FIRE_PCT_2006,FIRE_PCT_2007,FIRE_PCT_2008,FIRE_PCT_2009,FIRE_PCT_2010,FIRE_PCT_2011,FIRE_PCT_2012,FIRE_PCT_2013,FIRE_PCT_2014,FIRE_PCT_2015,FIRE_PCT_2016,FIRE_PCT_2017,FIRE_PCT_2018,FIRE_PCT_2019,FIRE_PCT_2020,HARVEST_PCT_1985,HARVEST_PCT_1986,HARVEST_PCT_1987,HARVEST_PCT_1988,HARVEST_PCT_1989,HARVEST_PCT_1990,HARVEST_PCT_1991,HARVEST_PCT_1992,HARVEST_PCT_1993,HARVEST_PCT_1994,HARVEST_PCT_1995,HARVEST_PCT_1996,HARVEST_PCT_1997,HARVEST_PCT_1998,HARVEST_PCT_1999,HARVEST_PCT_2000,HARVEST_PCT_2001,HARVEST_PCT_2002,HARVEST_PCT_2003,HARVEST_PCT_2004,HARVEST_PCT_2005,HARVEST_PCT_2006,HARVEST_PCT_2007,HARVEST_PCT_2008,HARVEST_PCT_2009,HARVEST_PCT_2010,HARVEST_PCT_2011,HARVEST_PCT_2012,HARVEST_PCT_2013,HARVEST_PCT_2014,HARVEST_PCT_2015,HARVEST_PCT_2016,HARVEST_PCT_2017,HARVEST_PCT_2018,HARVEST_PCT_2019,HARVEST_PCT_2020,long,lat
LU2,LU2_57,4750,0.010788547952554739,0.0038133226892518982,4.920416485317772e-6,0.031057152518649572,0.22843020755919152,0.17087838173580358,0.12439573259740391,0.13404304263092548,0.09730569311542159,0.029532259353792188,0.028184378970850035,0.01409201835053647,0.007914391022347356,0.005949477941808073,0.002898775194765832,0.10910190458571899,0.21188811698810744,0,0,1.3178554290730012e-5,0,9.295571662810604e-5,0.009022720159438231,0.021223087720553785,0.01954187457771902,0.2634486188920184,0.30896840027299255,0.16580349456102586,0.00216564227323587,0.36005800847311986,0.5550494615704127,2.2571459651547088e-4,0.07493234151450079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01180601817939748,0.015438020395177948,0.012979333424235889,0,0,0,0,0,0,0,3.7071991276812577e-7,0,0,0,1.4146197395288593e-5,0,0,0,0,0,0,0,0,0,0.005412039013982258,0,0,0,0,0,0.002600589227490866,0.00974612462700386,0,0,0,0,-1.1139145000000001,0.5504159
LU2,LU2_57,5000,0.011002702745471037,0.003813562304650773,5.7389888544723395e-6,0.02943682828959583,0.22005379533283356,0.17306745087124797,0.12526350679326867,0.13763239088533577,0.10073519816393049,0.02918259683780882,0.02800000540723105,0.014701327244985046,0.00826587140959059,0.006190487553673181,0.002992512150468259,0.10820129310018743,0.21393823220747848,0,0,8.302512032340555e-5,0,9.36920929399695e-5,0.00914363464371026,0.022861388147407728,0.019359475073827865,0.26760790774889526,0.30697178572088263,0.15994329893671239,0.0024360849409514056,0.36767668740267445,0.546228778248192,4.380062862305396e-4,0.07576932219632802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010654931407983197,0.015496282013042064,0.011787862346699542,0,0,0,0,0,0,0,7.479143822894271e-7,0,0,0,1.6499592956607974e-5,0,0,0,0,0,0,0,0,0,0.005414803301185077,0,0,0,0,0,0.0031062710662910597,0.008795877476760045,0,0,0,6.817141089117677e-4,-1.1139145000000001,0.5504159
LU2,LU2_57,10000,0.017369549598861136,0.012449649819466935,0.03571292311962417,0.013946005775061169,0.17026612631182517,0.1905616448343508,0.14061164128092696,0.1343787123631126,0.10712917329167791,0.03920281192977009,0.02832097847157817,0.019106691038094925,0.008105940768498089,0.005205980617676262,0.0037574349831965403,0.06455952429179729,0.15821861886446903,0,0,0.0011570325702541034,0,6.127861673383172e-4,0.01842766735854027,0.0810932512489681,0.03752665781113263,0.31083013547620375,0.28571443534223717,0.10642649593050416,0.010723115973672247,0.4144921864151882,0.4897849628197553,0.02002126913314374,0.04637318992623111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02558722710160871,0,0,0,0,0,0,0,0,0,0.0012077642898503471,0,0,0,0,0,0,0,0,0,0,0,0.0026637328534553023,0.003955528211723055,0.0029555234178984388,0.002017603298910347,0.0027382092140696324,0,3.867525202568205e-5,0,0.004757052950419584,4.858838225784041e-4,0.003693907423744035,0.002350479141802521,0,0.0022934579524039374,0.004536430518237503,0.004749703893755425,0.0057032000348572085,0.0020907520207149514,0,9.418405278549063e-4,0,0,8.010159452077984e-5,0,0.006108011030903681,3.926509282159164e-6,1.8267537834442815e-6,0,0,0,0.0019445910833277254,0.003156807825585343,0,0,0,0.014376000574345502,-1.1139145000000001,0.5504159
LU3,LU3_5,50,0,0,0,0,0,0.15470084507391224,0.0443915070843033,0.09177666108180624,0.059188676112404394,0.09468477522605732,0.10657383010990734,0.05619502919920476,0.02565983068456838,0.009836268429084546,0.06994460440737985,0.2870479725913716,0,0,0,0.12797712588102697,0,0,0,0.008895407970650372,0.001026393227382735,0.853291197719238,0,0.008895407970650372,0.14467231051438728,0.8346287594000609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,100,0,0,0,0,1.7281161388046518e-5,0.1844034160947502,0.04185032147339517,0.08646019256968857,0.05576181144767348,0.0891893093728406,0.10040194151871103,0.0529236155981446,0.024169640679862523,0.009265650710244301,0.08518092049536485,0.27037589887793667,0,0,0,0.17177271565105742,0,0,0,0.008518547628465769,9.674253690121602e-4,0.8104293966196428,8.471157543160058e-7,0.008391581919208886,0.1941896446802362,0.7862848257877965,2.8530858605363077e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,200,0.10508822920989065,0,0,0,0.003411945568683235,0.15919825591321649,0.047767744970440784,0.08034573603625363,0.050199708876276596,0.08179791181743046,0.09068340010421318,0.046557772767471764,0.021785525188262274,0.008487547065595815,0.06650819970142453,0.2381776279210989,0,0,0,0.23612213654548123,0,0,6.436376426776081e-4,0.025973194874007254,0.0073218643103299345,0.721023824857803,1.789679744782269e-4,0.008802329133610965,0.2169542803652155,0.7581089363527176,0.007747819242514293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11855621526386581,0,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,300,0.15154769300602844,0,0,0,0.009270774105736599,0.14818086966231525,0.0662375991842851,0.08158775749312741,0.05090696472874071,0.07802872734306299,0.08231653440826392,0.04188485535451999,0.0205776154691401,0.009944265623149687,0.04627590204790698,0.21326154433136119,0,0,0,0.24044440800466046,0,0,0.0020348974617408274,0.06363466868672767,0.017762583299075502,0.6623857240586232,4.7876301756755906e-4,0.013312562048481533,0.19741456312063363,0.7608554311491657,0.026737298568406342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17115510032420006,0,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,400,0.1469045694497524,0,0,0,0.00995192431031558,0.1423001243794813,0.07799008196340643,0.0849453516466285,0.058513661295322615,0.08044382803195207,0.08116327731685133,0.039012541376883,0.01971337856755314,0.012253929398399714,0.03353273028181406,0.21331045461296827,0,0,0,0.20289345305414275,0,0,0.001960148687217401,0.08720251382599649,0.014522402405916016,0.6740228911073118,4.8521417731218407e-4,0.018962723732976236,0.15609836878748418,0.7952508058886274,0.03541640624682495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.854333217669372e-6,0.1662181942461836,0,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,250,0.13388257280053045,0,0,0,0.00705970247517971,0.15677484416614987,0.05666272605523075,0.07969346562116725,0.04839972127696514,0.0784410118085737,0.08485519986903457,0.04432203052491519,0.021237068316275004,0.008733916791367417,0.05839838997605879,0.22155061478088633,0,0,0,0.2516715882068824,0,0,0.0017015870147598304,0.042046006062731435,0.016091676627213447,0.6783526200573937,3.747752308080675e-4,0.009821089769128774,0.21921459637723079,0.7466466756872603,0.018089522094239256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1510737244529233,0,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,500,0.11729299275177718,0,0,0,0.012330241250576116,0.1481077930093856,0.08971048191218829,0.08788478119150747,0.06600177960384813,0.08576037766984503,0.08221817550272428,0.03629337662736305,0.01968882088239963,0.012866104643697578,0.026329108128657804,0.21554893435976946,0,0,0,0.15776411582123015,0,2.7384320376988492e-5,0.0019732440420365833,0.10791265157416588,0.012572749943815591,0.6962437300745671,9.025370681025466e-4,0.022645925837593752,0.11902792079341215,0.826399966283212,0.042583808852697316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.151152827176678e-5,0.13288573301948314,0,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,750,0.052130219000785856,0,0,0,0.017644015220724243,0.15378127294787639,0.10835282289899682,0.09719671535264306,0.07586199798701194,0.09593031939885939,0.08398915719639588,0.0348643199201693,0.02274854833742458,0.014880196558947083,0.018707831771599726,0.22392451239145514,0,0,0,0.08046185064853184,0,2.8088563247912824e-4,0.016376898422280635,0.13414122688238941,0.012250575255690255,0.72885607059406,0.004341835874546079,0.02332393377243561,0.057838959322276805,0.8560792490061844,0.07526487250760254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1471839745104736e-4,0.05921720176087769,0,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,1000,0.029323611293982244,0,0,0,0.01886288063854895,0.15669107436304117,0.117759536732027,0.10157459018354427,0.08312591449661243,0.10194646627580763,0.08287734966511737,0.034743209283970435,0.02237588024050401,0.013005746849069643,0.015072981523581006,0.22264201249987273,0,0,0,0.05128139859345577,0,6.590067838891496e-4,0.013880160755688936,0.14035818435346042,0.016089782797005174,0.7471514923849086,0.005228882862728831,0.025386965953514758,0.0365940481955654,0.8750702342448723,0.07745833886233464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8200338487411082e-4,0.03336099310481411,0,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,1250,0.024845359582363887,0,0,0,0.017993073461751302,0.15851912051738137,0.12349883861725569,0.10089481164167313,0.08629740251940318,0.10173916387618254,0.08103160700687419,0.03580188620132044,0.022108417589782818,0.011290989962574766,0.013703345066421034,0.22227302122795334,0,0,0,0.03528205600673491,0,0.0015992955060620993,0.013387461727675484,0.1513673742213102,0.01960191827879147,0.745927754597778,0.007321898861431494,0.02554561042627961,0.028352910476129495,0.8843300446190092,0.07681771263116617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010306761438518485,0.021363997299054808,0,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,1500,0.027885119492837444,0,0,0,0.018662405986843305,0.15996410324345106,0.1274004493237349,0.09909379055090888,0.09093283554137405,0.09976887629981107,0.07656386696453397,0.03596144909484037,0.022435538425147783,0.010876859865441357,0.012358296808835477,0.21809928419498054,2.627324910968276e-6,0,0,0.030611644600288288,0,0.0017096877007923615,0.017458117443671997,0.1671844302151245,0.023870218413732942,0.7232668737060584,0.009452346535424322,0.026462529568567615,0.026172790194907453,0.8798496939395659,0.0845367250915242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012263877211568078,0.014836109235452569,0.011132426377862424,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,1750,0.025777818403248935,0,0,0,0.018546949034753787,0.15791974422381186,0.1286052806042076,0.10116319120532119,0.0948452617871865,0.0991627623674104,0.07361217700874097,0.03572865981739869,0.022142963113182555,0.010904668744971487,0.011809142047259991,0.21979259627121553,4.778992556730009e-5,0,0,0.025508427516626176,0,0.0016698392615875884,0.01727103870269026,0.17847875226252602,0.023052258430824497,0.7170415189490641,0.010579590698779204,0.026358243600532304,0.022858988041780364,0.8832053130916396,0.08432816792258294,4.366130983088776e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012184193756915858,0.010899998621965978,0.012963081589931428,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,2000,0.02339840556495337,0,0,0,0.019775106813858058,0.15876870164698376,0.13265997079066147,0.10441375650254418,0.09698283348435831,0.09773056129109423,0.07098825340645865,0.035572619219702444,0.022106693117722852,0.011245507625329729,0.012104647258043479,0.21426507865896277,1.0415076179608196e-4,0,0,0.021657488008930734,0,0.001581379114183103,0.017640825089910727,0.19738750092529153,0.02205108254811607,0.705171918454835,0.010476273822171553,0.02392849423579304,0.01951940426125309,0.8862225213386898,0.08424945201295819,2.418941152332273e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012717800018698646,0.008345311444942816,0.011834282186879685,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,2250,0.01956946265563964,0,0,8.143391783279548e-6,0.02272967585788582,0.16169128642648414,0.13862416732118674,0.107211344248861,0.09761983185872725,0.09603249428562947,0.06819485257680119,0.0361168365344464,0.022811548421813755,0.011675748887251012,0.012304016328718748,0.20542031133125674,1.49754054144784e-4,0,0,0.018707686978827794,0,0.001354422946445807,0.01781022326962551,0.22048292878357836,0.02140133914300275,0.6869151958180564,0.010410548286115246,0.022766618977787034,0.017271799293408666,0.881740030512925,0.09075978308255161,4.463480724858556e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011658907250497003,0.006593826326868248,0.009433139058572496,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,2500,0.019073026908690296,0,0,1.7781611839266234e-5,0.02453347038265129,0.1629952699550681,0.14125044114917001,0.10866135192643749,0.09837754695142588,0.095925541669658207,0.0662530270229551,0.035883035896049575,0.022942551094180405,0.012022928949666629,0.012356190069504589,0.19971935389308632,2.1569404740407686e-4,0,0,0.016361730248516622,0,0.0015087667175970106,0.017417906338598115,0.2326444477115105,0.021296786896829754,0.679525486053475,0.010512919583902703,0.02051354777472619,0.01607878301729144,0.8822368375851368,0.09101432309032546,8.740120544398402e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014147132260601781,0.005340999324763347,0.00770068333683471,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,2750,0.01868208881052867,0,0,2.5391653277283948e-5,0.026462412639398945,0.16543904304102877,0.14460380807454004,0.1100442562864945,0.09856782179450763,0.0952559957499261,0.06461562689612393,0.035240924938275055,0.022501453301330434,0.01214735721914,0.012180834052753248,0.19424283197656406,0.0014241084870576424,0,0,0.014562906331349792,0,0.0015933245890810967,0.016671815205402406,0.24231657974735848,0.020788625541114394,0.6732660556824849,0.010625630889557255,0.01874735699975636,0.014620607469981018,0.8845503262852437,0.08969438582063254,0.0014711281008156843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01612070172850365,0.0044140490287304275,0.006397208237870266,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,3000,0.017704016580331657,0,0,2.9873762372570076e-5,0.028502727215497785,0.17178867440113313,0.14958211989786827,0.11024858575801376,0.0977106969460724,0.09411551165155146,0.06262234945046462,0.034183860944611864,0.022058307054039206,0.012081088610881375,0.012036827732814472,0.18734453143293206,0.00714983719234115,0,0,0.01266487921357899,0,0.001634981995771239,0.016597089268293026,0.2583417469462921,0.020355071104968932,0.6556319508084582,0.010463330328899945,0.01715495787125149,0.013522014894072662,0.8846651610300992,0.09029403040457439,0.0020890482256501882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0112345464832374e-6,0,0,0,0,0,0.017121766617978006,0.0037090273088635855,0.005397162271993411,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,3250,0.017197286522707817,0,0,2.7994099107789538e-5,0.029891942320849837,0.17981336046052626,0.1538038279071736,0.109809423757536,0.0963034715002782,0.09340186852508742,0.06081953218388798,0.03262269240912505,0.02141495879527817,0.0118921702280176,0.011873371208994368,0.18113580547736063,0.014466014104647228,0,0,0.01121354741564236,0,0.0017648172248443,0.016761439822705396,0.2687873468236482,0.019349334969656306,0.641204473229307,0.010672967776239472,0.015773225089563116,0.012813392540803537,0.8871668360877589,0.08831056164028217,0.002428309401682839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0400504523746234e-6,0,0,0,0,0,0.017989176076091542,0.003160354630037648,0.004613088644339337,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,3500,0.017004930625505267,0,6.157170901944956e-7,2.528834241845821e-5,0.030305065403113087,0.18322128043613226,0.15640634029307898,0.10963292446885632,0.09530175226120093,0.09468958980854524,0.06111098883180232,0.0313484517625715,0.020731013332399018,0.011764953150679347,0.011667111855015037,0.1766936984074698,0.020265453257165326,0,0,0.010181566718578295,0,0.0019386023948774044,0.01732073650977771,0.27103905998320865,0.01879140603832901,0.63517961390440425,0.010752466829950234,0.014525010774550056,0.012711567150990945,0.8892114733692948,0.08635669351748296,0.0023449156021834185,0,0,0,0,0,0,0,0,0,0,0,0,0,6.581689900529082e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2245081900295821e-5,0,0,0,0,0,0.01869211092424128,0.0027249996554916207,0.0039939131124249695,0,0,0,0,0,0,-1.1086127,0.5534055
LU3,LU3_5,3750,0.017499299388472354,0,8.751883650944913e-4,2.4741409444678072e-5,0.0308573130608859,0.18319330826161226,0.1580718370935661,0.1105577106911622,0.09524612729114323,0.09537285388432136,0.05971173005562724,0.030356666346153315,0.02032814797565773,0.011704200458913742,0.011621532355509992,0.1720290335218176,0.02129930584532345,0,0,0.009496547436856044,0,0.0020883220448642673,0.01726345251730238,0.27209819598205565,0.018744584772217656,0.6341995470725049,0.010938475904908797,0.013866174950982349,0.012639573461055617,0.8876602387045209,0.08551012891991105,0.0022664537691293183,0,0,0,0,0,0,0,0,0,0,0,0,0,9.355300535483605e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.866329418086591e-5,0,0,0,0,0,0.01996902638768111,0.0023837828437038816,0.003825492106349096,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,4000,0.01707459835435489,0,0.0015849612966364213,2.5404023305517305e-5,0.03152293146875673,0.1835711194159178,0.15978281172521144,0.11274607627130653,0.09591875962845756,0.09557960052672135,0.058466032604260317,0.02960596175919678,0.019903054893097488,0.011571413668153513,0.011506663966145735,0.16824517607212497,0.019389251348893737,0,0,0.009225907037378363,0,0.0020815330224075077,0.016791909108667034,0.27125041380578147,0.01854566992187317,0.6378527671867127,0.01082628586098636,0.014032018600525279,0.012427815519271381,0.8883047651980083,0.08485016473057597,0.0021294876655048017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016942397612361533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8036366041548272e-5,0,0,0,0,0,0.019848645681850404,0.002118344633745813,0.0036977925628316577,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,4250,0.015702357555983176,0,0.0014357449497574635,2.758941993417519e-5,0.03189400016167383,0.18341298535674122,0.16100258078082733,0.11493915774685778,0.0970153455152805,0.09633030642627113,0.0575161707862513,0.029230419815640764,0.019598905343052787,0.011462768821489553,0.011339824442022537,0.16653019496735424,0.01721231582933533,0,0,0.009038338712863707,0,0.0020580018239658828,0.016202734380719917,0.2668519167903396,0.017700687988945488,0.6447584447162964,0.011590334851212641,0.014584006384329915,0.011897260023432759,0.8893998641287572,0.0847807202241116,0.0019309633084797287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001534735381889325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4029246037396194e-5,0,0,0,0,0,0.018363975109767734,0.0019019551010802504,0.0032855563839577595,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,4500,0.01454307593209583,0,0.0012806490446910892,3.155460799160678e-5,0.03256711992597238,0.1831653126888626,0.1622528395667932,0.11705978599609809,0.09832428919192619,0.09736012726800622,0.056530106668105595,0.028969898797450034,0.019054503412810973,0.01146899179653293,0.011091703736264114,0.16401808409853885,0.015383773058616632,0,0,0.008638430486402527,0,0.001977767210423673,0.015992245851276798,0.2618299985415649,0.016971357089032572,0.6507329458101831,0.01318132122548513,0.015290184640700208,0.011306904839369044,0.8886539516993739,0.08637852266618622,0.0017549316630650273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136894606594451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6267996046981015e-5,0,0,0,0,0,0.01697302534610485,0.001715799890363298,0.0029397015458169497,0,0,0,0,0,0,-1.1086127000000001,0.5534055
LU3,LU3_5,4750,0.014182063121621687,2.224427116213595e-5,0.0011493913863709244,3.610073839115643e-5,0.03408748576869829,0.18358155714498064,0.16410639607581162,0.11868152495640558,0.09928947445930629,0.097808672380265,0.05527025651832912,0.028792522677593125,0.01844535140464677,0.011437310260945488,0.010754130718441253,0.16030988696668622,0.014065359641941739,0,0,0.008224884122462833,0,0.0019197161054728287,0.016503922034596212,0.26013695820103233,0.0170136029885329,0.650485111225138,0.015813961682378797,0.015835271295584433,0.01088426732099191,0.8849486821340469,0.09064323107967223,0.0016195232452823787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012286385744210845,0,0,0,0,0,0,0,0,0,0,0,2.8561655774358156e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1607702827022057e-8,0,0,0,0,0,0,0,0,0,0,0,0,4.7646765003034116e-5,0,0,0,0,0,0.01680138231165263,0.0016727275134860533,0.002649235920525136,0,0,0,0,0,0,-1.1086127000000001,0.5534055
