array,site,array_visit,buffer_dist,AGE_0_10,AGE_10_20,AGE_20_30,AGE_30_40,AGE_40_50,AGE_50_60,AGE_60_70,AGE_70_80,AGE_80_90,AGE_90_100,AGE_100_110,AGE_110_120,AGE_120_130,AGE_130_140,AGE_140_150,AGE_GT_150,LC_WATER,LC_SNOW_ICE,LC_ROCK_RUBBLE,LC_EXPOSED_BARREN,LC_BRYOIDS,LC_SHRUBS,LC_WETLAND,LC_WETLAND_TREED,LC_HERBS,LC_CONIFEROUS,LC_BROADLEAF,LC_MIXEDWOOD,PINU.BAN_PCT_OF_TREED,PICE.MAR_PCT_OF_TREED,POPU.TRE_PCT_OF_TREED,LARI.LAR_PCT_OF_TREED,PICE.GLA_PCT_OF_TREED,BETU.PAP_PCT_OF_TREED,FIRE_PCT_1985,FIRE_PCT_1986,FIRE_PCT_1987,FIRE_PCT_1988,FIRE_PCT_1989,FIRE_PCT_1990,FIRE_PCT_1991,FIRE_PCT_1992,FIRE_PCT_1993,FIRE_PCT_1994,FIRE_PCT_1995,FIRE_PCT_1996,FIRE_PCT_1997,FIRE_PCT_1998,FIRE_PCT_1999,FIRE_PCT_2000,FIRE_PCT_2001,FIRE_PCT_2002,FIRE_PCT_2003,FIRE_PCT_2004,FIRE_PCT_2005,FIRE_PCT_2006,FIRE_PCT_2007,FIRE_PCT_2008,FIRE_PCT_2009,FIRE_PCT_2010,FIRE_PCT_2011,FIRE_PCT_2012,FIRE_PCT_2013,FIRE_PCT_2014,FIRE_PCT_2015,FIRE_PCT_2016,FIRE_PCT_2017,FIRE_PCT_2018,FIRE_PCT_2019,FIRE_PCT_2020,HARVEST_PCT_1985,HARVEST_PCT_1986,HARVEST_PCT_1987,HARVEST_PCT_1988,HARVEST_PCT_1989,HARVEST_PCT_1990,HARVEST_PCT_1991,HARVEST_PCT_1992,HARVEST_PCT_1993,HARVEST_PCT_1994,HARVEST_PCT_1995,HARVEST_PCT_1996,HARVEST_PCT_1997,HARVEST_PCT_1998,HARVEST_PCT_1999,HARVEST_PCT_2000,HARVEST_PCT_2001,HARVEST_PCT_2002,HARVEST_PCT_2003,HARVEST_PCT_2004,HARVEST_PCT_2005,HARVEST_PCT_2006,HARVEST_PCT_2007,HARVEST_PCT_2008,HARVEST_PCT_2009,HARVEST_PCT_2010,HARVEST_PCT_2011,HARVEST_PCT_2012,HARVEST_PCT_2013,HARVEST_PCT_2014,HARVEST_PCT_2015,HARVEST_PCT_2016,HARVEST_PCT_2017,HARVEST_PCT_2018,HARVEST_PCT_2019,HARVEST_PCT_2020
LU21,LU21_59,LU21_2022,300,0.4722601247130417,0,0,0,0.30025536397139685,0.08579669054570235,0.05870680909851986,0.01699594481581335,0.01616346197562663,0.01051794731676428,0.01117220888421658,0.00210939447889439,0.00384198571849887,0,0.00449936645686002,0.01768802764483718,0,0,0,0.0037677940248695,0,0.1288057904014112,0.10085909688215494,0.07460233014000078,0.00665898873639483,0.5507129947337465,0.03374177740599787,0.100861908315372,0.14265614321223724,0.17017785641277525,0.6818471529209278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8247606080031836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21,LU21_59,LU21_2022,400,0.4635090253917808,0,0,0,0.2782641328957401,0.0848276966557029,0.05967868906366123,0.0214430682587041,0.02238459777923242,0.01365453045120564,0.01199291894665838,0.0053903032514127,0.00534934332826836,0,0.00588414069170849,0.02762567394727166,0,0,0,0.00234678551341971,0,0.13061913347264947,0.08685997862266923,0.08269508619740397,0.00374568116422013,0.5480048007251026,0.03160114266045483,0.11414784194976256,0.13038582747099375,0.18480089994199436,0.6784190399228733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8203622430521014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21,LU21_59,LU21_2022,250,0.4697816759844181,0,0,0,0.29660337345461285,0.08633552220533186,0.06086370168744429,0.01908774330095574,0.01605881044657649,0.01056861947054843,0.01334852688811044,0.00204185840512524,0.0037281508492773,0,0.00445205470770877,0.01714051149293812,0,0,0,0.00524756792279869,0,0.12782325206025846,0.0874066056925952,0.07417901351102298,0.00958894378041129,0.553024470781129,0.04051209018931609,0.10222871148805251,0.14308728125929393,0.17040559623407384,0.6811240756030861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8402596350582391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21,LU21_59,LU21_2022,500,0.4445098449023207,0,0,0,0.2603621613538949,0.08743059865748148,0.06506819260569428,0.02716951676232761,0.02909755854966649,0.01525146420053678,0.01539880381177115,0.00815282950023041,0.0065262667221648,6.7855055811403825e-6,0.00688761003652092,0.03414095808825785,0,0,0,0.00168051301399247,0,0.1267102809851915,0.07243448627797827,0.08697846289810389,0.00293945087077207,0.5463073041456187,0.03465014164646925,0.128323572846965,0.12363263180507744,0.19293748089538995,0.6763726389508394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7986517726810101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21,LU21_59,LU21_2022,750,0.4224217942588836,0,0,0,0.22965321328157945,0.1013019509102785,0.08592212483031392,0.03674508192652834,0.03193184217244089,0.01711585235573167,0.01649010964322605,0.00904685064929591,0.0067822614024346,9.939806758063137e-4,0.00667106491455145,0.03492151446695138,0,0,0,0.00113258131052358,0,0.11984766454369526,0.0574879212964943,0.09265864373900148,0.00223207900693509,0.5244939208892578,0.05106732381482154,0.15111105602901828,0.13039731808821545,0.19549511501917616,0.6648878588504631,5.326779920703806e-4,0.00129733329839538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7776167267602211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21,LU21_59,LU21_2022,1000,0.3689164212720841,0,0,6.72894987603266e-5,0.20784431734759265,0.11588361852015454,0.10829352846176382,0.05127717481288636,0.03893874978404884,0.02042591908881642,0.01887761930738833,0.0114493285509359,0.00904420615903059,0.00449257365719869,0.00633259679606922,0.03815345503772811,0,0,0,0.00362935799885178,0,0.0955887131820256,0.05069244887951807,0.09588844176355994,0.00156811587532342,0.4913610426369968,0.08118686174722342,0.18009997760685306,0.12342672110612858,0.20380470889822988,0.6630862796839416,7.939607911993087e-4,0.00163701523484215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697860387290194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21,LU21_59,LU21_2022,1250,0.3937483299092957,0,0,3.113708840181956e-4,0.19247727905755724,0.11532365027157876,0.10521233007046618,0.05077914195408078,0.03445168420785335,0.01975548218685422,0.01855183149491757,0.01119725362092849,0.00916580392082876,0.00526876866171201,0.0061445275895855404,0.03760906997429444,4.0544802757788015e-5,0,0,0.00481494442847962,0,0.096104374390674,0.06134322956949281,0.1020386206796777,0.00109420237966133,0.46769308587145025,0.08619364547744562,0.18068615925160209,0.12380571951605349,0.1984415257130505,0.6672089115137249,0.00157067021605832,0.0010476897502989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7197299301822715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21,LU21_59,LU21_2022,1500,0.4213622573189184,0,0,4.0322165577904234e-4,0.17600480489089074,0.1098389160368061,0.105766655431952,0.0506414468435542,0.03132229178782722,0.01869093163013072,0.01929261043985101,0.01097672592713844,0.00841163527554655,0.00551481578069026,0.00517056913479858,0.03579617283320634,1.948336202201482e-4,0,0,0.00513265418691215,0,0.11267811638731054,0.07851964876899574,0.1080654246391418,0.00113529850467684,0.4322261585661397,0.08927145294045591,0.17278371767712597,0.1306155439535401,0.20539608733717868,0.6518410374599055,0.0016888582068609,7.27562326596508e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7012771607289215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.067419656928651e-6,0,0,0,0
LU21,LU21_59,LU21_2022,1750,0.42666893117256954,0,9.166927166639173e-6,2.962444817968783e-4,0.16860810264807743,0.10729939346842617,0.11700974027391196,0.05029494731077999,0.02891520406585579,0.01841116519650127,0.01962114890971709,0.01019160902521987,0.00778455642862355,0.00534091587671331,0.00469069735716891,0.0342543867490498,2.100628212256504e-4,0,0,0.00769977477798859,0,0.11935548767897736,0.10916620505098044,0.10193957460223814,0.0017706460915429,0.39235725600159527,0.09568261212781104,0.1718208652861794,0.12615699491574947,0.19871597540784103,0.6627010655190244,0.0019645623515344,5.345355868872862e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6678000100200209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.665575022678315e-5,0,0,0,0
LU21,LU21_59,LU21_2022,2000,0.4272176187715765,0,8.539495832558176e-5,2.268121813757332e-4,0.16144195060989394,0.10527519755146068,0.13024991921019885,0.05067011327629246,0.02734549825897173,0.01777079067367693,0.0204290467955731,0.0094615496523613,0.00734640034965088,0.00496231539938198,0.00415173645730567,0.03286567435789747,1.8874420589055728e-4,0,0,0.00901807112112567,0,0.1250893939471385,0.1382259731907539,0.1012251464063593,0.0022373659621761,0.3562328186937851,0.10006674359448964,0.16771435782703997,0.11283403979798666,0.18958714225509316,0.6834974702491607,0.00350976761806651,4.092538087105752e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6330694862520626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609761043731021,0,0,0,0
LU21,LU21_59,LU21_2022,2250,0.4161241486276758,0,1.3385476434613373e-4,1.984860379311925e-4,0.15993094217154852,0.10444237025937246,0.14484727109626938,0.05234981715312642,0.02663870466503727,0.01750000856448481,0.02118102920218988,0.0087421667286517,0.00720117203822127,0.00490803643991168,0.00378563796047576,0.03129100772218617,1.84688201699682e-4,0,0,0.00974281371518132,0,0.12663276779206753,0.16195970565712725,0.10465409581849816,0.00281244996787668,0.3226321504024259,0.11042948419852824,0.16095019791112727,0.10031096555935046,0.18114135036003284,0.7016190011426514,0.00593551977502724,3.2336103404291235e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5953826566925702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965747113752075,0,0,0,0
LU21,LU21_59,LU21_2022,2500,0.40000754320022047,0,1.4638321659030156e-4,2.3614595626165409e-4,0.16304424816148722,0.10696936594945002,0.15639180826520724,0.05537080313284919,0.02532898468018746,0.01725574213345792,0.02165684300354506,0.0083393075353184,0.00696304457642421,0.00483402308616736,0.00333557696669987,0.02953491228177697,1.7694667064480158e-4,0,0,0.01054143362248497,0,0.12258474117739214,0.17987657664551032,0.11438673861630624,0.00326137728589581,0.29065863970443184,0.12269809380274294,0.155812657880148,0.08939342100815122,0.17178923633686266,0.718528003158474,0.00917296069441915,2.61922437574756e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562136182761236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00794671508682426,0,0,0,0
LU21,LU21_59,LU21_2022,2750,0.41676830995560976,0,1.5637398524601283e-4,2.695408565137112e-4,0.15958950574768524,0.10652422377750456,0.15152687383335292,0.05448611989439757,0.02371348268291996,0.01647631531790443,0.02060793663667667,0.00797078546506981,0.00661312112209244,0.00442513200094563,0.00305584332431621,0.02734051264494703,1.682555607853544e-4,0,0,0.012158395545915541,0,0.1275995571565969,0.19638149942320493,0.12504116077012692,0.00320799605354338,0.26583788573992506,0.12336005114860651,0.14624069601131823,0.08101438764913454,0.17129805053309224,0.7237177208510323,0.01305646954222006,2.435493527715688e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5689347056281714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00657782408186572,0,0,0,0
LU21,LU21_59,LU21_2022,3000,0.43210093215304646,0,1.522531623338819e-4,2.945963990432157e-4,0.15768917088825096,0.10804966359457154,0.14615291926161098,0.0524360377228224,0.02209818275904533,0.01566400860474227,0.01923993194848117,0.00745229899299145,0.00611822663310266,0.00403375248116091,0.00292562869456334,0.02520072155620663,1.744834003250862e-4,0,0,0.01211794573818027,0,0.1371395037280441,0.20245423967871193,0.13419061032016597,0.00284487193360197,0.2489997124759991,0.12277637056305772,0.13929668705419784,0.07691752700131757,0.17980805041750514,0.7140425499296309,0.01825315734812223,3.0043412201630833e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5820182456969747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552732102876809,0,0,0,0
LU21,LU21_59,LU21_2022,3250,0.4441452891383875,0,1.409298288861812e-4,3.151492859702206e-4,0.15731666010507803,0.11097691058012794,0.14039937777233394,0.0505919038815125,0.02051979979648643,0.01502156647562,0.01814975211801989,0.00697242111225805,0.00569704674360372,0.00378967145911771,0.00280510085269732,0.02283223822839902,1.8600373506742537e-4,0,0,0.01151908760462591,0,0.14507241501455723,0.20266414388558163,0.14542305867164956,0.00249560505852808,0.23583614361755012,0.12167940152748184,0.13511809087495924,0.07460278906263934,0.18835520631571337,0.7022089799216362,0.02387386884784961,5.494178160956757e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5925156866628746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047096699890097,0,0,0,0
LU21,LU21_59,LU21_2022,3500,0.4468931523008345,0,1.242284704633384e-4,3.291415337517826e-4,0.16130852947672591,0.11457720711036765,0.13571686467741206,0.04915120275458239,0.01969000692005742,0.01448391468554463,0.01759228531697064,0.00677955187015406,0.00546419172199234,0.00363283328561499,0.00269972007054129,0.02128308725162854,2.904913416671125e-4,0,0,0.01142879406120407,0,0.1492177708503105,0.2033753852056805,0.15349335917748236,0.00226865065499739,0.2248327784422652,0.1234768108730789,0.1316113653527358,0.07321057675663818,0.1970451941566685,0.690917066962623,0.02782339563274872,0.00105862431331819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5928192871347367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406088891909509,0,0,0,0
LU21,LU21_59,LU21_2022,3750,0.4454224204517616,0,1.082168009369512e-4,4.100110093951452e-4,0.16299068296197178,0.11632374316209868,0.13401409060361114,0.04851700192445218,0.01987486988832549,0.01462211570366686,0.01717918839319697,0.00724035772861336,0.00549770948270664,0.00368319442714298,0.00269029315351111,0.02100090475568876,3.801140620366249e-4,0,0,0.01122766553964119,0,0.14938470862136072,0.2010709514912223,0.1624952928568705,0.00211327452494208,0.22196919956316655,0.12188505662735448,0.12947230854421166,0.07400470491904974,0.207342325967251,0.6768917729183275,0.02992013289343656,0.00159131195571776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5910124127719352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353748545841168,0,0,0,0
LU21,LU21_59,LU21_2022,4000,0.43526711815488783,0,9.51124226984929e-5,5.436850600737912e-4,0.16419442867108677,0.12062067147430318,0.13560742166493164,0.04907218920652672,0.02088473680499057,0.01486359353180724,0.01724371100754871,0.00795934307130629,0.00549305058338133,0.00381864298883141,0.00269296840302969,0.02114627636591402,4.0401294815745666e-4,0,0,0.01064243396128549,0,0.14849940321685273,0.19456202472754464,0.17621835541759287,0.00188334798204868,0.2202781934879102,0.12000998652631824,0.12750344305421993,0.07399431488509813,0.22288823727375465,0.6597620722694537,0.03142467290716405,0.00167739263642449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5761130173161126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310911807868216,0,0,0,0
LU21,LU21_59,LU21_2022,4250,0.42198259938937666,0,8.425183463949683e-5,6.337006963727166e-4,0.16734423170748644,0.1272276226944462,0.1350062676071728,0.05034716313993864,0.0218558478232926,0.01522668806335825,0.01741276633467535,0.00872802861437839,0.00554856521466794,0.00396831833161954,0.00275955920616788,0.02136006074092585,4.8233694686102127e-4,0,0,0.01053707755694227,0,0.14576908162783245,0.1871822917126876,0.1882399402404999,0.00169713722254511,0.220749675221062,0.1193367013060226,0.12600869760791197,0.07244427162017794,0.23919081867074163,0.6437504457233922,0.03132812373524694,0.00160435954369336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5575838112044522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275409767523407,0,0,0,0
LU21,LU21_59,LU21_2022,4500,0.40528422704372663,0,7.515055620622027e-5,7.155867192266145e-4,0.17099915521322842,0.13477772262275245,0.13519037271918208,0.05195339810107177,0.02268458572486174,0.0158817364685626,0.01776206326458751,0.00945091917081839,0.00567831905610558,0.00423963921222073,0.00284720220127999,0.0219681450080742,5.632175392739804e-4,0,0,0.01089724972174838,0,0.1406261872806622,0.1791925759093088,0.1988734775532807,0.0016422007432763,0.21981784388194825,0.12132836431879963,0.12706289006132893,0.06926447071129152,0.25305374690246796,0.6322080516822471,0.03061254904531091,0.00143343869400591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5339577391756649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245658712389713,0,0,0,0
LU21,LU21_59,LU21_2022,4750,0.3923239571368203,0,6.744814462829684e-5,8.253315031056613e-4,0.1725517146170163,0.1422357843747854,0.1347792775996251,0.0534427755894749,0.02354845523422499,0.01641255562732046,0.01782398537326689,0.00998222700072652,0.00582746114432712,0.00441326170805564,0.00290875979491009,0.02241621032687324,5.816100266695254e-4,0,0,0.01076701211065584,0,0.13532590190592134,0.17348241452975038,0.20933310617782985,0.00157869055406771,0.21964196501691496,0.12030117335006038,0.1289918025587165,0.06745098106842606,0.2667868406462365,0.6207341447427595,0.03086755034274501,0.00128652115473105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5161531910100249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220480395607386,0,0,0,0
LU21,LU21_59,LU21_2022,5000,0.3796109551510723,0,6.0871950527037994e-5,9.305740307743726e-4,0.17317753711713382,0.15054323521119345,0.1352588119399675,0.05445705702402804,0.02417377418062687,0.01672015168862447,0.0180076548788768,0.01029741669549055,0.00604105649035273,0.00443711700358045,0.00301354902654279,0.02274537580604985,6.145193853088723e-4,0,0,0.01014350752836107,0,0.13052445167424856,0.1682287727015381,0.21985968817937865,0.00154524795860151,0.21963016547515088,0.11856755696426136,0.13088985277767007,0.06586916764871124,0.2815188660607826,0.6078105719816624,0.03104960181226795,0.00116108534214478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4986461705995522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198983557035666,0,0,0,0
LU21,LU21_59,LU21_2022,10000,0.25222200126093963,0.00450663483854467,7.751671709581713e-4,0.0022308228914464,0.1371129373981585,0.19688137798605856,0.15447364855574255,0.06910045319084289,0.03707970570174093,0.03794335925023164,0.02508892786946016,0.01496637143529799,0.01066368263641115,0.00755800360948587,0.00447453715203406,0.04450563572354733,0.01408673943222708,0,0,0.01136321699375833,0,0.09313061583726032,0.11537792528980068,0.28723983362772826,0.00247639612929139,0.21674403025844227,0.09479404535391736,0.164789823555061,0.04259020641570146,0.3949870869404723,0.5146358939929928,0.03771221375629991,4.883866691209432e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32019636062531803,0,0,0,0,0,0.00134112618976293,0,0,0,0,0,0,0,0,0,0,8.330380669190112e-4,0,5.276032213412081e-4,0,0,0,0,0,0.00846602432333318,1.9399493902525827e-5,0,0,0,0,0,0,0,0,0,0.0013546857287586,0,0,0,0
LU21,LU21_68,LU21_2022,50,0,0,0,0,0.06717576116601907,0.07556260287786618,0.14686387254707267,0.12174241823943094,0.07335690375631918,0.06087046608103132,0.1069017024855301,0.02939445972708599,0.01257260138288507,0.02717708839475441,0.00626730629789731,0.2719133309667394,0,0,0,0.03161291310022668,0,0,0,0.01776006353945319,0,0.10807573238625466,0.2228663543259568,0.6196849366481088,0,0,0.9853458519902556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998470640999332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21,LU21_68,LU21_2022,100,0,0,0,0,0.06212221621891927,0.07125871119517034,0.14195143880268418,0.11530421961572614,0.07386843186614778,0.05766018621934836,0.10747496674654491,0.0264928606213341,0.01111739210492439,0.029822923445592,0.00665536210535349,0.2960874438812256,0,0,0,0.02611839564465394,0,0,0,0.01467325598014266,0,0.09886822640933984,0.20842891439855296,0.6519112075673106,0,0,0.9842081429183954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00897928909067503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21,LU21_68,LU21_2022,200,8.651749604018067e-4,0,0,0,0.05619460752427274,0.06625235664311037,0.1367820956864888,0.10776090471082604,0.07441631404405452,0.05393167209296303,0.10753501839058092,0.02304976069561894,0.00944277479101379,0.03292307258204053,0.00711134507753951,0.32357597703366003,0,0,0,0.01941981904156,0,1.156941025192554e-5,5.926177120760363e-4,0.01133062593187572,0,0.08955694581542621,0.1925877389130296,0.6864998969140981,0.00100364633935454,0.00113669455725168,0.9808787555073006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01130065078543715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21,LU21_68,LU21_2022,300,0.02438562359463477,0,0,7.331849051852237e-5,0.06608683672131802,0.06825596002692907,0.1410193162244673,0.1058389609398288,0.07226504510137084,0.05247438504233222,0.09631685410439592,0.02219133721970618,0.01049590411021302,0.03244081951690194,0.00721477046564072,0.3008433217604464,0,0,0,0.02381227851068398,0,0.00150721938054,0.00731886310971628,0.01436153537670457,0,0.11984936747547896,0.2142423946140181,0.6188976912534415,0.02546709210386349,0.01812699282370808,0.9414197735408764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09871683251131866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21,LU21_68,LU21_2022,400,0.0917709483952044,0,0,3.6880178610799574e-4,0.09687030973635552,0.07759682558242806,0.13639945751963012,0.10136048465103514,0.0656522089974832,0.04812531609808038,0.07708751415282099,0.02180793274298908,0.01369043302352159,0.02819891397007061,0.00708020330129709,0.23395170274173305,0,0,0,0.04511564199702508,0,0.01181401188612299,0.01024455964376618,0.01910928534007312,0,0.20365776743811712,0.2390025933153635,0.4710378911655784,0.09358311547654932,0.04764208815427107,0.8467951308935827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2965781250449013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU21,LU21_68,LU21_2022,250,0.00430150401946453,0,0,9.118092370037408e-6,0.05466217425223103,0.06535867298640774,0.140638089925109,0.10727598526994382,0.07422020867365653,0.05353890303540097,0.1043383520030284,0.02248161933000719,0.00925860962834911,0.03347270433890217,0.00722309504139837,0.3230869586602208,0,0,0,0.01722123859211579,0,9.46231191551297e-5,0.00429538479972807,0.01162494266100479,0,0.0925084887414772,0.2003099203141832,0.6739396350884208,0.00589659312711243,0.00546484313848327,0.9723350389114892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02517232111970365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
