array,site,buffer_dist,AIRP-RUNWAY,BORROWPIT-DRY,BORROWPIT-WET,BORROWPITS,CAMP-INDUSTRIAL,CAMPGROUND,CFO,CLEARING-UNKNOWN,CONVENTIONAL-SEISMIC,COUNTRY-RESIDENCE,CROP,CULTIVATION_ABANDONED,DUGOUT,FACILITY-OTHER,FACILITY-UNKNOWN,GREENSPACE,GRVL-SAND-PIT,HARVEST-AREA-1950,HARVEST-AREA-1960,HARVEST-AREA-1970,HARVEST-AREA-1975,HARVEST-AREA-1978,HARVEST-AREA-1979,HARVEST-AREA-1980,HARVEST-AREA-1984,HARVEST-AREA-1986,HARVEST-AREA-1987,HARVEST-AREA-1988,HARVEST-AREA-1989,HARVEST-AREA-1990,HARVEST-AREA-1991,HARVEST-AREA-1992,HARVEST-AREA-1993,HARVEST-AREA-1994,HARVEST-AREA-1995,HARVEST-AREA-1996,HARVEST-AREA-1997,HARVEST-AREA-1998,HARVEST-AREA-1999,HARVEST-AREA-2000,HARVEST-AREA-2001,HARVEST-AREA-2002,HARVEST-AREA-2004,HARVEST-AREA-2005,HARVEST-AREA-2006,HARVEST-AREA-2007,HARVEST-AREA-2008,HARVEST-AREA-2009,HARVEST-AREA-2010,HARVEST-AREA-2011,HARVEST-AREA-2012,HARVEST-AREA-2013,HARVEST-AREA-2014,HARVEST-AREA-2016,HARVEST-AREA-2017,HARVEST-AREA-2018,HARVEST-AREA-2019,HARVEST-AREA-2020,HARVEST-AREA-2021,HARVEST-AREA-2022,HARVEST-AREA-WHITE-ZONE-1990,HARVEST-AREA-WHITE-ZONE-1997,HARVEST-AREA-WHITE-ZONE-2002,HARVEST-AREA-WHITE-ZONE-2004,HARVEST-AREA-WHITE-ZONE-2007,HARVEST-AREA-WHITE-ZONE-2019,LAGOON,LANDFILL,LOW-IMPACT-SEISMIC,MINES-OILSANDS,MISC-OIL-GAS-FACILITY,OIL-GAS-PLANT,OPEN-PIT-MINE,OTHER-LINEAR-FEATURES,PIPELINE,RECREATION,RESERVOIR,RESIDENCE_CLEARING,RIS-AIRP-RUNWAY,RIS-BORROWPITS,RIS-CAMP-INDUSTRIAL,RIS-CLEARING-UNKNOWN,RIS-DRAINAGE,RIS-FACILITY-OPERATIONS,RIS-FACILITY-UNKNOWN,RIS-MINES-OILSANDS,RIS-OILSANDS-RMS,RIS-OVERBURDEN-DUMP,RIS-PLANT,RIS-RECLAIM-READY,RIS-RECLAIMED-PERMANENT,RIS-RECLAIMED-TEMP,RIS-ROAD,RIS-SOIL-REPLACED,RIS-SOIL-SALVAGED,RIS-TAILING-POND,RIS-TRANSMISSION-LINE,RIS-UTILITIES,RIS-WASTE,RIS-WINDROW,ROAD-GRAVEL-1L,ROAD-GRAVEL-2L,ROAD-PAVED-DIV,ROAD-PAVED-UNDIV-1L,ROAD-PAVED-UNDIV-2L,ROAD-UNCLASSIFIED,ROAD-UNIMPROVED,ROUGH_PASTURE,RUNWAY,RURAL-RESIDENCE,SUMP,SURROUNDING-VEG,TAILING-POND,TAME_PASTURE,TRANSMISSION-LINE,TRUCK-TRAIL,URBAN-INDUSTRIAL,URBAN-RESIDENCE,VEGETATED-EDGE-ROADS,WELL-ABAND,WELL-BITUMEN,WELL-CASED,WELL-CLEARED-NOT-DRILLED,WELL-GAS,WELL-OTHER,WOODY-VEGETATION-REMOVAL
LU13,LU13_49,4500,0,1.5278021124423801e-4,0.0012941687816638613,1.4223376232663413e-4,8.028520670528246e-8,0,0,0.010555735584511113,0.008568053980330495,0,0,0,0,0.0021184414921800085,1.0039292110404628e-4,0,0.0032799634484411665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015791089523565442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005301885484532925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05040376595275688,0,0.005361144035126129,0.004695681728070873,0.004492412159563972,4.528742411059826e-4,0.03113828055077811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016627420893939782,0.0020334961264197593,0,0,0,0,0.0024706197943863617,0,0,0,0.0036210769741365986,0,0,0,0.022398138990945275,8.206435120747238e-5,0,0,0.013201460493673644,0.008650261563281678,0.0014832331732906722,0,0,0,0.0034456087317398347,0
LU13,LU13_49,4750,0,1.3712129762640416e-4,0.0011615254439309717,1.2765578668650507e-4,2.647947093489996e-4,0,0,0.009926740392303023,0.008672775149464918,0,0,0,0,0.0019013159098789636,9.010334193271522e-5,0,0.003066331763229859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01573303815171789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006194324567449551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04908957072743581,0,0.005329343733526679,0.007950626800721039,0.009855992887996955,5.587341140339134e-4,0.030305094457266125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016973881074730088,0.001994191526659996,0,0,0,0,0.002545405212415353,0,0,0,0.0032499416609978646,0,0,0,0.02113395871803081,7.365332352138615e-5,0,0,0.01330719634947269,0.008579968910387143,0.0020976144548475214,0,0,0,0.0032278248497200957,0
LU13,LU13_49,5000,0,1.2375197110783018e-4,0.0010482767131477053,1.1520934748457119e-4,0.0010182833974306457,0,0,0.009231988364114528,0.00868612855476052,0,0,0,0,0.0017159376086657704,8.131826609427576e-5,0,0.003172547045850856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015483840312742391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006335790254634734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048152826787456714,0,0.005149466053514523,0.01079429323027499,0.012349459844550914,5.732384464422005e-4,0.029823337111192862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017149465572731505,0.002005858628787193,0,0,0,0,0.002436914359292302,0,0,0,0.002933072349050583,0,0,0,0.020116162242682138,6.647212447805122e-5,0,0,0.013017884690451929,0.0084389994597943,0.002692636074749529,1.3938582915942723e-5,0,0,0.0030371718630999626,0
LU13,LU13_49,10000,0,1.6009364959900267e-4,2.620691782869302e-4,7.993042247731316e-5,0.003285476229976752,0,0,0.01133595160396822,0.008171376797388935,0,0,0,0,4.8133375937293386e-4,2.032956652356924e-5,0,0.006449653299968379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041017261061115536,0,0,0,0,0,0,0,0,0,1.3771284477507014e-4,0,0,2.758202395242142e-5,0,0,0,0.021639720783967732,0.01497409571409353,0.00518197646575441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2098895425316478e-4,0,0.037461102946513544,0,0.0019099926147950633,0.006184572615694392,0.003378754908011217,0.0013822673475099763,0.01847238776926697,0,0,0,0,0,0,0,0,0,8.584391193818308e-4,0,0,0,0,0,0,1.6639026401387832e-4,0,0,0,0,0,0,0,0,0.0015044176514565804,0.0010682978010153324,0,0,0,0,0.002066510892533789,0,5.979215888629042e-6,0,0.002369753933251018,0.0035315667695900326,4.910075502516354e-4,0,0.009032498625871384,1.2724009129353757e-4,0,0,0.007789263268832875,0.012266035791850696,0.004137640794203472,7.814918972481225e-4,6.142562926540199e-4,0,0.0033371384476792135,0
LU13,LU13_5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13,LU13_5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16599277667341347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13,LU13_5,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2984163341826153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012528085596197527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06383518061495012,0,0,0,0.011825363790445843,0,0,0,0,0,0,0
LU13,LU13_5,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26433108995269966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01726564652970431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13153487420766458,0,0,0,0.017129242501160734,0,0,0,0,0,0,0
LU13,LU13_5,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23058807076155696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016849006535422425,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14176439290921466,0,0,0,0.016630543909679857,0,0,0,0,0,0,0
LU13,LU13_5,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1802196302021697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01416690049398074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12473545617397502,0,0,0,0.01407076335592277,0,0,0,0,0,0,0
LU13,LU13_5,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14679170357563048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011855588034172184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10631437679722096,0,0,0,0.011808558575480561,0,0,0,0,0,0,0
LU13,LU13_5,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7154551562133897e-4,0,0,0,0.09965034337266306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823107598750423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07602774685976735,0,0,0,0.008221712615166353,0.0028645105453256555,0,0,0,0,0,0
LU13,LU13_5,1000,0,0,0,0,0,0,0,0,0.0019306207574761982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009778978843481743,0,0,0,0.07540820013593244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006428650068973309,0.003995422648382464,0,0,0,0,6.280775332130614e-4,0,0,0,0,0,0,0,0.059472925594115156,0,0,0,0.020157285589671482,0.001611287181745556,0,0,0,0,0,0
LU13,LU13_5,1250,0,0,0,0,0,0,0,0,0.002766874686118937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007081313272400414,0,0,0,0.06126800064411184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004772343675048992,0.004549937566197706,0,0,0,0,5.75303156865167e-4,0,0,0,0.006782196796732198,0,0,0,0.049770748592663804,0,0,0,0.019995347744166243,0.001031223796317222,0,0,0,0,0,0
LU13,LU13_5,1500,0,0,0,0,0,0,0,0,0.002675399242022591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004917578661388607,0,0,0,0.0547959634008616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036716046106336706,0.004308204312057324,0,0,0,0,3.9951608115631966e-4,0,0,0,0.004790750286860654,0,0,0,0.042245849186014116,0,0,0,0.018025028301254825,7.16127636331321e-4,0,0,0,0,0,0
LU13,LU13_5,1750,0,0,0,0,0,0,0,0,0.003724098578315283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036129149348977326,0,0,0,0.04737455017593804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029587987138271535,0.003958721361092221,0,0,0,0,2.935220188087231e-4,0,0,0,0.003519734904632299,0,0,0,0.036610483363560126,0,0,0,0.016118562654720253,0.0010869062738586334,0,0,0,0,0,0
LU13,LU13_5,2000,0,0,0,0,0,0,0,8.732346757773617e-4,0.0037077215751399662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002766137997031195,0,0,0,0.04819452351289328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002465007450718977,0.0036239213549357613,0,0,0,0,2.2472779565043823e-4,0,0,0,0.002694797036359219,0,0,0,0.033074414958549896,2.2004442280999372e-5,0,0,0.014491851718346568,0.0014569800831226028,0,0,0,0,0,0
LU13,LU13_5,2250,0,0,0,0,0,0,0,0.001336598562152694,0.0036349456749379594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002185590516172863,0,0,0,0.04619971099069909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021055400426352,0.0033247789364729994,0,0,0,0,1.7756270273615416e-4,0,0,0,0.0021292223497159915,0,0,0,0.029500211919901792,1.5250385046728537e-4,0,0,0.013124296356116744,0.0011511941397512276,0,0,0,0,0,0
LU13,LU13_5,2500,0,0,0,0,0,0,0,0.0010826448353435996,0.003749660184724817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001770328318099884,0,0,0,0.04473553165869498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001833279845898335,0.003063594643626188,0,0,0,0,1.4382578921627392e-4,0,0,0,0.0017246701032698215,0,0,0,0.026390418854845457,1.3589722258971996e-4,0,0,0.011974182362244087,0.0011324169522236105,0,0,0,0,0,0
LU13,LU13_5,2750,0,0,0,0,0,0,0,8.947477978046552e-4,0.0037389341652656013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014630812546280482,0,0,0,0.043135992603215455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016207486379645362,0.0028363297324085577,0,0,0,0,1.1886428860849449e-4,0,0,0,0.0014253471927850204,0,0,0,0.023851578712109682,1.1231175420638357e-4,0,0,0.011000344450687441,0.0013806519930258047,0,0,0,0,0,0
LU13,LU13_5,3000,0,0,0,0,0,0,0,9.689574862653326e-4,0.0036710488354574186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012293946653472191,0,0,0,0.040687555963144086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014504574088176235,0.002637073401330881,0,0,0,0,9.987902028908542e-5,0,0,0,0.0011976875717152296,0,0,0,0.02180022387288274,9.437307124286703e-5,0,0,0.01016514452482668,0.0011800497258492532,0,0,0,0,0,0
LU13,LU13_5,3250,0,0,0,0,0,0,0,8.256205800130558e-4,0.004042679146560369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.892866883235981e-6,0,0.001047531549171584,0,0,0,0.03825664551705026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013112651356509172,0.002462734705020164,0,0,0,0,8.510401728774051e-5,0,0,0,0.0010205148540058653,0,0,0,0.0199882998798443,8.041255774540065e-5,0,0,0.009445113331742949,0.0013059634764106072,0,0,0,0,0,0
LU13,LU13_5,3500,0,0,0,0,0,0,0,7.11887132766379e-4,0.004166286178607828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0810944044230014e-6,0,9.032287337245031e-4,0,0,2.435195524517346e-5,0.03609740381620077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011956388822512538,0.0023083431157634696,0,0,0,0,7.338050470218645e-5,0,0,0,0.0010898286276947596,0,0,0,0.018462432064043105,6.933531764782186e-5,0,0,0.00882032982775758,0.0012280733724703457,0,0,0,0,0,0
LU13,LU13_5,3750,0,0,0,0,0,0,0,9.610562444738433e-4,0.00427496471003033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.426197792297104e-6,0,7.868125858221866e-4,0,0,7.65475865868744e-5,0.034358165777651446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010981417729860534,0.002171524703565001,0,0,0,0,1.1446412322899708e-4,0,0,0,0.0016082248127832267,0,0,0,0.017186147419234365,6.0398765595432306e-5,0,0,0.008270210390157117,0.0012014538535343366,0,0,0,0,0,0
LU13,LU13_5,4000,0,0,0,0,0,0,0,0.001130469720982002,0.004208370869373848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.890212903386187e-6,0,6.915344992577918e-4,0,0,1.5400436651553647e-4,0.032656608270460415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001014964749824569,0.0020498381113479534,0,0,0,0,1.0060323330673726e-4,0,0,0,0.0014134788393602798,0,0,0,0.016064231629948737,5.308485257411125e-5,0,0,0.0077842936866184525,0.0011190475745106606,0,0,0,0,0,0
LU13,LU13_5,4250,0,0,0,0,0,0,0,0.0010751282170258884,0.004152888434257659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.446001741407844e-6,0,6.125703522837204e-4,0,0,1.8409311571698867e-4,0.030891657271671858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.431804032184977e-4,0.001940653227070074,0,0,0,0,8.91156668737883e-5,0,0,0,0.0012520781414402517,0,0,0,0.015179366658222426,4.702326041166962e-5,0,0,0.007349864393919893,0.0012149503089324983,0,0,0,0,0,0
LU13,LU13_5,4500,0,0,0,0,0,0,0,0.001174908538314446,0.00428316313424547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0737484668729993e-6,0,5.463976290431869e-4,0,0,1.8768989500545297e-4,0.029245782801963643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.806075073159662e-4,0.0018420390573634514,0,0,0,0,8.086084618850923e-5,0,0,0,0.0011168227866550223,0,0,0,0.014304039586841549,5.937414632491161e-5,0,0,0.006960161580574028,0.0011690016513799316,0,0,0,0,0,0
LU13,LU13_5,4750,0,0,0,0,0,0,0,0.0012034369260877729,0.004518564522890781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.866664093317397e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.758710535365318e-6,0,4.903956559833727e-4,0,0,1.8844791562022586e-4,0.027837094975407872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.256398971127517e-4,0.0017529005204327903,0,0,0,0,8.886020930104908e-5,0,0,0,0.0010023561852527353,0,0,0,0.013460507091106222,2.0051182948197804e-4,0,0,0.006609605292821437,0.0013092362943308727,0,0,0,0,0,0
LU13,LU13_5,5000,0,0,0,0,0,0,0,0.001114496683412755,0.0047089104503069456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6788297382843374e-5,0,0,0.001542178800292023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2154698411559666e-4,0,4.425820795249886e-4,0,0,2.0532967769573674e-4,0.02645248746683099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76989976152994e-4,0.0016719232437925812,0,0,0,0,8.019633889419584e-5,0,0,0,0.0012587881971894302,0,0,0,0.012713768504289142,2.101314449283554e-4,0,0,0.006292649268521133,0.0014157550607518767,0,0,0,0,0,0
LU13,LU13_5,10000,0,7.168618048388202e-6,0,8.480477924086224e-5,0,0,0,0.0013286250414504233,0.008057122551965033,0,0,0,0,4.2329194765564743e-4,0,0,5.949282607443737e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01059751317522355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009003533012646968,0.005181976465754406,0,0,0.0029123724082116016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011410651098849624,0,0.0011361437543928841,0,0,4.7113502999084446e-4,0.014611310258995229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7030818969454373e-4,0.0011541124666419233,0,0,0,0,5.039825909596199e-4,0,0,0,8.035759214466976e-4,0,0,0,0.005996204117575125,6.540667994727135e-4,0,0,0.0038712636619378862,0.004210611908037362,0,1.7816881308766874e-5,1.9743413564860917e-4,0,5.424972511910719e-4,0
LU13,LU13_51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13,LU13_51,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12232579429291408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU13,LU13_51,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2684698303932258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008734117285823734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005888228234409994,0,0,0,0,0,0,0
LU13,LU13_51,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24016487719649177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016025556863512695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026901915924067776,0,0,0,0.015622727572673505,0,0,0,0,0,0,0
