array,site,buffer_dist,array_visit,ndvi
LU21,LU21_93,300,LU21_2022,0.713734375
LU21,LU21_114,300,LU21_2022,0.7329187500000001
LU21,LU21_105,300,LU21_2022,0.7154083333333333
LU21,LU21_100,300,LU21_2022,0.7248145833333334
LU21,LU21_74,300,LU21_2022,0.6852041666666667
LU21,LU21_78,300,LU21_2022,0.6752687500000001
LU21,LU21_153,300,LU21_2022,0.7044260416666668
LU21,LU21_6,300,LU21_2022,0.7215843750000001
LU21,LU21_116,300,LU21_2022,0.6803302083333334
LU21,LU21_97,300,LU21_2022,0.6721989583333333
LU1,LU1_13,300,LU1_2022,0.7367
LU1,LU1_30,300,LU1_2022,0.6821770833333334
LU1,LU1_85,300,LU1_2022,0.7403583333333333
LU1,LU1_66,300,LU1_2022,0.6988947916666668
LU1,LU1_76,300,LU1_2022,0.6629666666666667
LU1,LU1_73,300,LU1_2022,0.6750645833333333
LU1,LU1_75,300,LU1_2022,0.714790625
LU1,LU1_47,300,LU1_2022,0.6077114583333334
LU1,LU1_74,300,LU1_2022,0.74514375
LU1,LU1_44,300,LU1_2022,0.5927479166666667
LU1,LU1_41,300,LU1_2022,0.689971875
LU1,LU1_64,300,LU1_2022,0.6769437500000001
LU1,LU1_86,300,LU1_2022,0.6756645833333333
LU1,LU1_79,300,LU1_2022,0.6527750000000001
LU1,LU1_63,300,LU1_2022,0.6561416666666667
LU1,LU1_72,300,LU1_2022,0.689159375
LU1,LU1_67,300,LU1_2022,0.7238416666666667
LU1,LU1_77,300,LU1_2022,0.5797010416666666
LU1,LU1_32,300,LU1_2022,0.7106489583333333
LU1,LU1_36,300,LU1_2022,0.711653125
LU1,LU1_84,300,LU1_2022,0.7167604166666667
LU1,LU1_25,300,LU1_2022,0.6396364583333334
LU1,LU1_83,300,LU1_2022,0.689484375
LU1,LU1_80,300,LU1_2022,0.6570760416666668
LU1,LU1_70,300,LU1_2022,0.7012458333333333
LU1,LU1_48,300,LU1_2022,0.7054854166666666
LU1,LU1_45,300,LU1_2022,0.6863166666666667
LU1,LU1_11,300,LU1_2022,0.561675
LU1,LU1_40,300,LU1_2022,0.7274364583333335
LU1,LU1_6,300,LU1_2022,0.7604770833333333
LU1,LU1_10,300,LU1_2022,0.7489652777777778
LU1,LU1_43,300,LU1_2022,0.6238486111111111
LU1,LU1_71,300,LU1_2022,0.6571822916666668
LU1,LU1_22,300,LU1_2022,0.6289687500000001
LU1,LU1_60,300,LU1_2022,0.6753145833333334
LU1,LU1_78,300,LU1_2022,0.6481229166666668
LU1,LU1_46,300,LU1_2022,0.6328750000000001
LU1,LU1_82,300,LU1_2022,0.7002458333333333
LU1,LU1_27,300,LU1_2022,0.63238125
LU9,LU9_5,300,LU9_2023,0.4151657136524823
LU9,LU9_6,300,LU9_2023,0.7493072916666667
LU9,LU9_7,300,LU9_2023,0.7244847222222223
LU9,LU9_8,300,LU9_2023,0.7651630208333333
LU9,LU9_100,300,LU9_2023,0.6259395833333333
LU9,LU9_102,300,LU9_2023,0.7876895833333334
LU9,LU9_106,300,LU9_2023,0.6731812500000002
LU9,LU9_112,300,LU9_2023,0.6736968750000001
LU9,LU9_113,300,LU9_2023,0.6412916666666667
LU9,LU9_12,300,LU9_2023,0.7582729166666666
LU9,LU9_13,300,LU9_2023,0.6999906250000001
LU9,LU9_18,300,LU9_2023,0.7595635416666667
LU9,LU9_21,300,LU9_2023,0.7083111111111111
LU9,LU9_24,300,LU9_2023,0.7245614583333333
LU9,LU9_28,300,LU9_2023,0.7507572916666667
LU9,LU9_29,300,LU9_2023,0.745325
LU9,LU9_30,300,LU9_2023,0.6736875
LU9,LU9_31,300,LU9_2023,0.7463791666666666
LU9,LU9_32,300,LU9_2023,0.7812250000000001
LU9,LU9_33,300,LU9_2023,0.757021875
LU9,LU9_39,300,LU9_2023,0.6968229166666667
LU9,LU9_41,300,LU9_2023,0.76848125
LU9,LU9_44,300,LU9_2023,0.6952208333333333
LU9,LU9_51,300,LU9_2023,0.6897885416666667
LU9,LU9_55,300,LU9_2023,0.6989743055555556
LU9,LU9_57,300,LU9_2023,0.6808625
LU9,LU9_62,300,LU9_2023,0.7345208333333333
LU9,LU9_63,300,LU9_2023,0.7098927083333333
LU9,LU9_64,300,LU9_2023,0.7214958333333333
LU9,LU9_65,300,LU9_2023,0.7277291666666668
LU9,LU9_67,300,LU9_2023,0.6797125
LU9,LU9_68,300,LU9_2023,0.7076770833333333
LU9,LU9_72,300,LU9_2023,0.7474520833333334
LU9,LU9_73,300,LU9_2023,0.7040864583333334
LU9,LU9_75,300,LU9_2023,0.6856673611111112
LU9,LU9_76,300,LU9_2023,0.7190000000000001
LU9,LU9_77,300,LU9_2023,0.6951708333333333
LU9,LU9_79,300,LU9_2023,0.7257833333333333
LU9,LU9_80,300,LU9_2023,0.72126875
LU9,LU9_81,300,LU9_2023,0.6908416666666667
LU9,LU9_82,300,LU9_2023,0.6953572916666666
LU9,LU9_85,300,LU9_2023,0.7015864583333333
LU9,LU9_86,300,LU9_2023,0.6978052083333335
LU9,LU9_87,300,LU9_2023,0.7007604166666667
LU9,LU9_90,300,LU9_2023,0.6846770833333333
LU9,LU9_93,300,LU9_2023,0.7826611111111111
LU9,LU9_94,300,LU9_2023,0.7957520833333334
LU9,LU9_96,300,LU9_2023,0.6711729166666667
LU9,LU9_98,300,LU9_2023,0.676425
LU9,LU9_27,300,LU9_2023,0.7150135416666668
LU14,LU14_3,300,LU14_2023,0.72679375
LU14,LU14_7,300,LU14_2023,0.7634489583333334
LU14,LU14_8,300,LU14_2023,0.7110979166666667
LU14,LU14_9,300,LU14_2023,0.7045739583333335
LU14,LU14_100,300,LU14_2023,0.69673125
LU14,LU14_102,300,LU14_2023,0.7245916666666667
LU14,LU14_105,300,LU14_2023,0.7585895833333334
LU14,LU14_110,300,LU14_2023,0.6775375
LU14,LU14_114,300,LU14_2023,0.7140802083333333
LU14,LU14_115,300,LU14_2023,0.69244375
LU14,LU14_120,300,LU14_2023,0.6956729166666666
LU14,LU14_121,300,LU14_2023,0.7063708333333334
LU14,LU14_131,300,LU14_2023,0.7129333333333333
LU14,LU14_135,300,LU14_2023,0.6563010416666666
LU14,LU14_16,300,LU14_2023,0.7428614583333334
LU14,LU14_17,300,LU14_2023,0.731740625
LU14,LU14_19,300,LU14_2023,0.6719760416666667
LU14,LU14_20,300,LU14_2023,0.6901260416666667
LU14,LU14_250,300,LU14_2023,0.7207510416666667
LU14,LU14_30,300,LU14_2023,0.687596875
LU14,LU14_31,300,LU14_2023,0.7098135416666667
LU14,LU14_33,300,LU14_2023,0.7213416666666668
LU14,LU14_37,300,LU14_2023,0.7273020833333333
LU14,LU14_47,300,LU14_2023,0.7505937500000001
LU14,LU14_48,300,LU14_2023,0.7276541666666667
LU14,LU14_49,300,LU14_2023,0.7157177083333334
LU14,LU14_51,300,LU14_2023,0.7416479166666667
LU14,LU14_54,300,LU14_2023,0.6912416666666668
LU14,LU14_56,300,LU14_2023,0.7274729166666667
LU14,LU14_57,300,LU14_2023,0.7157010416666667
LU14,LU14_61,300,LU14_2023,0.6675229166666667
LU14,LU14_62,300,LU14_2023,0.68595625
LU14,LU14_63,300,LU14_2023,0.7154715277777779
LU14,LU14_66,300,LU14_2023,0.6767791666666667
LU14,LU14_70,300,LU14_2023,0.7156958333333333
LU14,LU14_71,300,LU14_2023,0.739784375
LU14,LU14_72,300,LU14_2023,0.7127020833333333
LU14,LU14_74,300,LU14_2023,0.732225
LU14,LU14_76,300,LU14_2023,0.6834114583333334
LU14,LU14_78,300,LU14_2023,0.7602479166666667
LU14,LU14_80,300,LU14_2023,0.7036861111111112
LU14,LU14_84,300,LU14_2023,0.7007468750000001
LU14,LU14_85,300,LU14_2023,0.6863395833333333
LU14,LU14_86,300,LU14_2023,0.7512395833333334
LU14,LU14_88,300,LU14_2023,0.72543125
LU14,LU14_91,300,LU14_2023,0.6996
LU14,LU14_92,300,LU14_2023,0.7023739583333333
LU14,LU14_96,300,LU14_2023,0.7379187500000001
LU14,LU14_97,300,LU14_2023,0.7093281250000001
LU14,LU14_75,300,LU14_2023,0.7253395833333334
LU16,LU16_2,300,LU16_2023,0.7104572916666667
LU16,LU16_3,300,LU16_2023,0.68338020833333335
LU16,LU16_15,300,LU16_2023,0.6934458333333333
LU16,LU16_20,300,LU16_2023,0.6964
LU16,LU16_200,300,LU16_2023,0.723409375
LU16,LU16_201,300,LU16_2023,0.6487520833333333
LU16,LU16_202,300,LU16_2023,0.7325541666666666
LU16,LU16_203,300,LU16_2023,0.7683843750000001
LU16,LU16_22,300,LU16_2023,0.6921
LU16,LU16_23,300,LU16_2023,0.7003375000000001
LU16,LU16_24,300,LU16_2023,0.5389604166666667
LU16,LU16_25,300,LU16_2023,0.7012541666666667
LU16,LU16_26,300,LU16_2023,0.6513743055555555
LU16,LU16_270,300,LU16_2023,0.6847708333333333
LU16,LU16_28,300,LU16_2023,0.7418854166666666
LU16,LU16_300,300,LU16_2023,0.6615031250000001
LU16,LU16_301,300,LU16_2023,0.34215625000000005
LU16,LU16_302,300,LU16_2023,0.6562770833333333
LU16,LU16_303,300,LU16_2023,0.6705072916666667
LU16,LU16_313,300,LU16_2023,0.6710541666666667
LU16,LU16_314,300,LU16_2023,0.674190625
LU16,LU16_36,300,LU16_2023,0.6749395833333334
LU16,LU16_37,300,LU16_2023,0.7424958333333334
LU16,LU16_49,300,LU16_2023,0.6202347222222223
LU16,LU16_52,300,LU16_2023,0.5917114583333334
LU16,LU16_54,300,LU16_2023,0.5936604166666667
LU16,LU16_55,300,LU16_2023,0.58611875
LU16,LU16_57,300,LU16_2023,0.5626854166666667
LU16,LU16_58,300,LU16_2023,0.5787305555555556
LU16,LU16_60,300,LU16_2023,0.6231635416666668
LU16,LU16_62,300,LU16_2023,0.5714125
LU16,LU16_63,300,LU16_2023,0.6298583333333333
LU16,LU16_64,300,LU16_2023,0.6046875
LU16,LU16_67,300,LU16_2023,0.5750145833333333
LU16,LU16_68,300,LU16_2023,0.5012208333333333
LU16,LU16_69,300,LU16_2023,0.6308416666666667
LU16,LU16_70,300,LU16_2023,0.5748427083333334
LU16,LU16_71,300,LU16_2023,0.5387020833333334
LU16,LU16_72,300,LU16_2023,0.644715625
LU16,LU16_73,300,LU16_2023,0.5615187500000001
LU16,LU16_74,300,LU16_2023,0.6300656250000001
LU16,LU16_75,300,LU16_2023,0.4616395833333334
LU16,LU16_77,300,LU16_2023,0.5421708333333334
LU16,LU16_80,300,LU16_2023,0.5719333333333333
LU16,LU16_81,300,LU16_2023,0.5053135416666668
LU16,LU16_83,300,LU16_2023,0.6000833333333334
LU16,LU16_84,300,LU16_2023,0.6257343750000001
LU16,LU16_85,300,LU16_2023,0.604828125
LU16,LU16_88,300,LU16_2023,0.5607072916666667
LU22,LU22_110,300,LU22_2023,0.7480145833333334
LU22,LU22_48,300,LU22_2023,0.7612916666666667
LU22,LU22_107,300,LU22_2023,0.7678923611111111
LU22,LU22_49,300,LU22_2023,0.7668729166666667
LU22,LU22_103,300,LU22_2023,0.7307666666666667
LU22,LU22_44,300,LU22_2023,0.7563447916666668
LU22,LU22_21,300,LU22_2023,0.7952375
LU22,LU22_15,300,LU22_2023,0.7738597222222223
LU22,LU22_50,300,LU22_2023,0.7591805555555555
LU22,LU22_38,300,LU22_2023,0.7626385416666667
LU22,LU22_22,300,LU22_2023,0.76239375
LU22,LU22_85,300,LU22_2023,0.7062447916666668
LU22,LU22_33,300,LU22_2023,0.7412708333333333
LU22,LU22_34,300,LU22_2023,0.7098756944444444
LU22,LU22_11,300,LU22_2023,0.7124854166666668
LU22,LU22_29,300,LU22_2023,0.7871104166666667
LU22,LU22_86,300,LU22_2023,0.74690625
LU22,LU22_80,300,LU22_2023,0.7296416666666667
LU22,LU22_17,300,LU22_2023,0.7830385416666668
LU22,LU22_35,300,LU22_2023,0.7676625
LU22,LU22_63,300,LU22_2023,0.6760395833333334
LU22,LU22_30,300,LU22_2023,0.7998625
LU22,LU22_4,300,LU22_2023,0.7515833333333334
LU22,LU22_36,300,LU22_2023,0.7455
LU22,LU22_76,300,LU22_2023,0.6935989583333334
LU22,LU22_5,300,LU22_2023,0.7514520833333334
LU22,LU22_87,300,LU22_2023,0.7273833333333333
LU22,LU22_25,300,LU22_2023,0.7860208333333334
LU22,LU22_89,300,LU22_2023,0.684328125
LU22,LU22_18,300,LU22_2023,0.7668458333333334
LU22,LU22_32,300,LU22_2023,0.7494020833333334
LU22,LU22_8,300,LU22_2023,0.7580760416666668
LU22,LU22_6,300,LU22_2023,0.7355083333333333
LU22,LU22_81,300,LU22_2023,0.7234604166666667
LU22,LU22_7,300,LU22_2023,0.774375
LU22,LU22_69,300,LU22_2023,0.7609916666666667
LU22,LU22_70,300,LU22_2023,0.7255458333333333
LU22,LU22_82,300,LU22_2023,0.7472645833333333
LU22,LU22_94,300,LU22_2023,0.7184677083333334
LU22,LU22_101,300,LU22_2023,0.7629666666666667
LU22,LU22_71,300,LU22_2023,0.74903125
LU22,LU22_77,300,LU22_2023,0.76679375
LU22,LU22_72,300,LU22_2023,0.757684375
LU22,LU22_65,300,LU22_2023,0.7609739583333335
LU22,LU22_60,300,LU22_2023,0.7124097222222222
LU22,LU22_61,300,LU22_2023,0.7711458333333334
LU22,LU22_53,300,LU22_2023,0.7846968750000001
LU22,LU22_46,300,LU22_2023,0.765275
LU22,LU22_40,300,LU22_2023,0.684596875
LU22,LU22_47,300,LU22_2023,0.7794041666666667
LU4,LU4_N15_24,300,LU4_2024,0.7092552083333334
LU4,LU4_M14_24,300,LU4_2024,0.7037375
LU4,LU4_J14_24,300,LU4_2024,0.6871114583333333
LU4,LU4_J15_24,300,LU4_2024,0.68083125
LU4,LU4_I12_24,300,LU4_2024,0.6731715277777778
LU4,LU4_I13_24,300,LU4_2024,0.64994375
LU4,LU4_Q10_24,300,LU4_2024,0.7122979166666668
LU4,LU4_O10_24,300,LU4_2024,0.724475
LU4,LU4_R7_24,300,LU4_2024,0.73775
LU4,LU4_R9_24,300,LU4_2024,0.7110666666666667
LU4,LU4_T8_24,300,LU4_2024,0.758425
LU4,LU4_O16_24,300,LU4_2024,0.6848083333333334
LU4,LU4_J26_24,300,LU4_2024,0.6739076388888888
LU4,LU4_K25_24,300,LU4_2024,0.6782953125
LU4,LU4_L23_24,300,LU4_2024,0.69093125
LU4,LU4_H26_24,300,LU4_2024,0.6666125
LU4,LU4_K23_24,300,LU4_2024,0.6866447916666667
LU4,LU4_J21_24,300,LU4_2024,0.7220020833333334
LU4,LU4_I21_24,300,LU4_2024,0.7174854166666668
LU4,LU4_N30_24,300,LU4_2024,0.6850479166666668
LU4,LU4_O23_24,300,LU4_2024,0.6772958333333333
LU4,LU4_O22_24,300,LU4_2024,0.7020979166666668
LU4,LU4_L18_24,300,LU4_2024,0.6749791666666667
LU4,LU4_L17_24,300,LU4_2024,0.6644777777777778
LU4,LU4_K17_24,300,LU4_2024,0.6780656250000001
LU4,LU4_K19_24,300,LU4_2024,0.7290177083333333
LU4,LU4_I22_24,300,LU4_2024,0.6973020833333333
LU4,LU4_Q20_24,300,LU4_2024,0.6917479166666667
LU4,LU4_V25_24,300,LU4_2024,0.67735625
LU4,LU4_P22_24,300,LU4_2024,0.7132375000000001
LU4,LU4_O21_24,300,LU4_2024,0.7517114583333333
LU4,LU4_P17_24,300,LU4_2024,0.6832364583333335
LU4,LU4_Q16_24,300,LU4_2024,0.6378715277777778
LU4,LU4_V19_24,300,LU4_2024,0.7263260416666667
LU4,LU4_O17_24,300,LU4_2024,0.6665680555555555
LU4,LU4_W19_24,300,LU4_2024,0.7083020833333333
LU4,LU4_Y25_24,300,LU4_2024,0.698790625
LU4,LU4_S17_24,300,LU4_2024,0.7014833333333335
LU4,LU4_S18_24,300,LU4_2024,0.6863854166666667
LU4,LU4_R14_24,300,LU4_2024,0.6969666666666666
LU4,LU4_V17_24,300,LU4_2024,0.669309375
LU4,LU4_U15_24,300,LU4_2024,0.7174416666666668
LU4,LU4_M12_24,300,LU4_2024,0.6990625
LU4,LU4_O13_24,300,LU4_2024,0.7246208333333335
LU4,LU4_P15_24,300,LU4_2024,0.6766958333333334
LU4,LU4_E15_24,300,LU4_2024,0.6870072916666667
LU4,LU4_G17_24,300,LU4_2024,0.7415895833333334
LU4,LU4_G13_24,300,LU4_2024,0.6714697916666666
LU4,LU4_G12_24,300,LU4_2024,0.6824979166666667
LU4,LU4_F14_24,300,LU4_2024,0.6851947916666667
LU3,LU3_102_24,300,LU3_2024,0.7148770833333333
LU3,LU3_5_24,300,LU3_2024,0.6512156250000001
LU3,LU3_103_24,300,LU3_2024,0.7265361111111112
LU3,LU3_131_24,300,LU3_2024,0.7321479166666668
LU3,LU3_39_24,300,LU3_2024,0.5772541666666667
LU3,LU3_18_24,300,LU3_2024,0.6850083333333334
LU3,LU3_20_24,300,LU3_2024,0.6414885416666667
LU3,LU3_19_24,300,LU3_2024,0.6033000000000001
LU3,LU3_111_24,300,LU3_2024,0.7049239583333333
LU3,LU3_AB21_24,300,LU3_2024,0.6817895833333333
LU3,LU3_27_24,300,LU3_2024,0.672425
LU3,LU3_36_24,300,LU3_2024,0.6991406250000001
LU3,LU3_40_24,300,LU3_2024,0.6239635416666667
LU3,LU3_41_24,300,LU3_2024,0.6930255208333334
LU3,LU3_52_24,300,LU3_2024,0.6287041666666667
LU3,LU3_15_24,300,LU3_2024,0.7247625000000001
LU3,LU3_44_24,300,LU3_2024,0.6723270833333334
LU3,LU3_17_24,300,LU3_2024,0.68029375
LU3,LU3_147_24,300,LU3_2024,0.6720611111111111
LU3,LU3_51_24,300,LU3_2024,0.6496000000000001
LU3,LU3_AH7_24,300,LU3_2024,0.7358916666666667
LU3,LU3_126_24,300,LU3_2024,0.7289291666666666
LU3,LU3_129_24,300,LU3_2024,0.6108635416666667
LU3,LU3_28_24,300,LU3_2024,0.6852916666666667
LU3,LU3_AH14_24,300,LU3_2024,0.7113833333333334
LU3,LU3_38_24,300,LU3_2024,0.6904302083333334
LU3,LU3_13_24,300,LU3_2024,0.6903020833333333
LU3,LU3_25_24,300,LU3_2024,0.6124104166666666
LU3,LU3_21_24,300,LU3_2024,0.7355010416666667
LU3,LU3_AC10_24,300,LU3_2024,0.745525
LU3,LU3_46_24,300,LU3_2024,0.7344625
LU3,LU3_10_24,300,LU3_2024,0.7043145833333333
LU3,LU3_AE12_24,300,LU3_2024,0.7002072916666666
LU3,LU3_7_24,300,LU3_2024,0.6637020833333334
LU3,LU3_14_24,300,LU3_2024,0.6756020833333334
LU3,LU3_137_24,300,LU3_2024,0.638409375
LU3,LU3_M20_24,300,LU3_2024,0.7053364583333334
LU3,LU3_L22_24,300,LU3_2024,0.661575
LU3,LU3_J23_24,300,LU3_2024,0.7199270833333333
LU3,LU3_U6_24,300,LU3_2024,0.7134604166666667
LU3,LU3_L16_24,300,LU3_2024,0.6909406250000001
LU3,LU3_N18_24,300,LU3_2024,0.7122343750000001
LU3,LU3_L15_24,300,LU3_2024,0.6975208333333334
LU3,LU3_32_24,300,LU3_2024,0.6846520833333334
LU3,LU3_W7_24,300,LU3_2024,0.7141506944444446
LU3,LU3_45_24,300,LU3_2024,0.7156895833333333
LU3,LU3_50_24,300,LU3_2024,0.6419020833333333
LU3,LU3_49_24,300,LU3_2024,0.6950229166666667
LU3,LU3_Y8_24,300,LU3_2024,0.6455000000000001
LU3,LU3_48_24,300,LU3_2024,0.6761479166666667
LU2,LU2_21_24,300,LU2_2024,0.7272104166666666
LU2,LU2_34_24,300,LU2_2024,0.7777333333333334
LU2,LU2_O25_24,300,LU2_2024,0.7784604166666668
LU2,LU2_W21_24,300,LU2_2024,0.7736375
LU2,LU2_36_24,300,LU2_2024,0.782546875
LU2,LU2_15_24,300,LU2_2024,0.7677114583333333
LU2,LU2_13_24,300,LU2_2024,0.7409177083333334
LU2,LU2_5_24,300,LU2_2024,0.7789229166666667
LU2,LU2_101_24,300,LU2_2024,0.7794083333333334
LU2,LU2_32_24,300,LU2_2024,0.7377916666666666
LU2,LU2_Q24_24,300,LU2_2024,0.7687
LU2,LU2_56_24,300,LU2_2024,0.7857895833333334
LU2,LU2_I15_24,300,LU2_2024,0.76318125
LU2,LU2_L20_24,300,LU2_2024,0.737965625
LU2,LU2_L46_24,300,LU2_2024,0.7596145833333333
LU2,LU2_110_24,300,LU2_2024,0.7737770833333334
LU2,LU2_39_24,300,LU2_2024,0.7824062500000001
LU2,LU2_17_24,300,LU2_2024,0.7317
LU2,LU2_155_24,300,LU2_2024,0.7623718750000001
LU2,LU2_50_24,300,LU2_2024,0.782709375
LU2,LU2_O16_24,300,LU2_2024,0.7754833333333333
LU2,LU2_U13_24,300,LU2_2024,0.7813826388888888
LU2,LU2_44_24,300,LU2_2024,0.7550270833333332
LU2,LU2_143_24,300,LU2_2024,0.7702197916666667
LU2,LU2_18_24,300,LU2_2024,0.77044375
LU2,LU2_52_24,300,LU2_2024,0.7564239583333334
LU2,LU2_123_24,300,LU2_2024,0.7794489583333334
LU2,LU2_H16_24,300,LU2_2024,0.7684802083333333
LU2,LU2_27_24,300,LU2_2024,0.7397677083333334
LU2,LU2_31_24,300,LU2_2024,0.7712125000000001
LU2,LU2_3_24,300,LU2_2024,0.762225
LU2,LU2_J27_24,300,LU2_2024,0.7787458333333334
LU2,LU2_E27_24,300,LU2_2024,0.7720645833333334
LU2,LU2_G25_24,300,LU2_2024,0.7504739583333334
LU2,LU2_G26_24,300,LU2_2024,0.7621520833333333
LU2,LU2_106_24,300,LU2_2024,0.7063125
LU2,LU2_20_24,300,LU2_2024,0.7719729166666668
LU2,LU2_25_24,300,LU2_2024,0.7741229166666668
LU2,LU2_40_24,300,LU2_2024,0.74210625
LU2,LU2_38_24,300,LU2_2024,0.7447489583333333
LU2,LU2_137_24,300,LU2_2024,0.7678239583333334
LU2,LU2_47_24,300,LU2_2024,0.7698034722222222
LU2,LU2_26_24,300,LU2_2024,0.7586343750000001
LU2,LU2_H26_24,300,LU2_2024,0.7764986111111112
LU2,LU2_29_24,300,LU2_2024,0.744475
LU2,LU2_K26_24,300,LU2_2024,0.7594166666666667
LU2,LU2_100_24,300,LU2_2024,0.7067395833333333
LU2,LU2_30_24,300,LU2_2024,0.74021875
LU2,LU2_33_24,300,LU2_2024,0.78370729166666675
LU2,LU2_M25_24,300,LU2_2024,0.7547270833333334
LU8,LU8_N19_24,300,LU8_2024,0.775276388888889
LU8,LU8_M19_24,300,LU8_2024,0.7595270833333333
LU8,LU8_N20_24,300,LU8_2024,0.7289541666666668
LU8,LU8_O20_24,300,LU8_2024,0.71905
LU8,LU8_N18_24,300,LU8_2024,0.7657145833333333
LU8,LU8_S25_24,300,LU8_2024,0.725790625
LU8,LU8_AC29_24,300,LU8_2024,0.66115625
LU8,LU8_AC28_24,300,LU8_2024,0.6647909722222223
LU8,LU8_AB29_24,300,LU8_2024,0.6451677083333334
LU8,LU8_AC30_24,300,LU8_2024,0.6840312500000001
LU8,LU8_T25_24,300,LU8_2024,0.7077052083333334
LU8,LU8_S24_24,300,LU8_2024,0.6474041666666667
LU8,LU8_AE29_24,300,LU8_2024,0.7148541666666667
LU8,LU8_AD29_24,300,LU8_2024,0.6873444444444444
LU8,LU8_AD28_24,300,LU8_2024,0.6867489583333334
LU8,LU8_AD27_24,300,LU8_2024,0.6960802083333334
LU8,LU8_AC24_24,300,LU8_2024,0.6435041666666667
LU8,LU8_AC25_24,300,LU8_2024,0.6224500000000001
LU8,LU8_AC31_24,300,LU8_2024,0.6639645833333333
LU8,LU8_AB31_24,300,LU8_2024,0.7073770833333333
LU2,LU2_3,400,LU2_2021,0.76480625
LU2,LU2_5,400,LU2_2021,0.7694906250000001
LU2,LU2_100,400,LU2_2021,0.7043718750000001
LU2,LU2_101,400,LU2_2021,0.7697791666666668
LU2,LU2_106,400,LU2_2021,0.7095114583333334
LU2,LU2_110,400,LU2_2021,0.7696947916666668
LU2,LU2_119,400,LU2_2021,0.772821875
LU2,LU2_123,400,LU2_2021,0.7700736111111112
LU2,LU2_13,400,LU2_2021,0.7448868055555556
LU2,LU2_137,400,LU2_2021,0.7501020833333333
LU2,LU2_143,400,LU2_2021,0.7627055555555556
LU2,LU2_15,400,LU2_2021,0.773163888888889
LU2,LU2_153,400,LU2_2021,0.7714916666666666
LU2,LU2_155,400,LU2_2021,0.7613465277777779
LU2,LU2_17,400,LU2_2021,0.7325166666666667
LU2,LU2_18,400,LU2_2021,0.77044375
LU2,LU2_20,400,LU2_2021,0.7606786458333334
LU2,LU2_21,400,LU2_2021,0.7198590277777778
LU2,LU2_24,400,LU2_2021,0.7389661458333333
LU2,LU2_25,400,LU2_2021,0.7728236111111112
LU2,LU2_26,400,LU2_2021,0.7570953125
LU2,LU2_27,400,LU2_2021,0.7397677083333334
LU2,LU2_29,400,LU2_2021,0.7327864583333333
LU2,LU2_30,400,LU2_2021,0.7424145833333333
LU2,LU2_31,400,LU2_2021,0.7714179166666667
LU2,LU2_32,400,LU2_2021,0.7453701388888888
LU2,LU2_33,400,LU2_2021,0.7821465277777779
LU2,LU2_34,400,LU2_2021,0.7777333333333334
LU2,LU2_36,400,LU2_2021,0.7780020833333333
LU2,LU2_38,400,LU2_2021,0.7475972222222222
LU2,LU2_39,400,LU2_2021,0.7782125000000001
LU2,LU2_40,400,LU2_2021,0.7537041666666666
LU2,LU2_42,400,LU2_2021,0.7896302083333333
LU2,LU2_44,400,LU2_2021,0.7548755208333333
LU2,LU2_46,400,LU2_2021,0.7474041666666666
LU2,LU2_47,400,LU2_2021,0.7661505208333333
LU2,LU2_50,400,LU2_2021,0.7798670833333332
LU2,LU2_51,400,LU2_2021,0.7642784722222222
LU2,LU2_52,400,LU2_2021,0.7616154166666668
LU2,LU2_54,400,LU2_2021,0.7676979166666668
LU2,LU2_56,400,LU2_2021,0.7776093750000002
LU2,LU2_57,400,LU2_2021,0.7552791666666667
LU3,LU3_5,400,LU3_2021,0.6791979166666667
LU3,LU3_7,400,LU3_2021,0.6684847222222222
LU3,LU3_10,400,LU3_2021,0.7012833333333334
LU3,LU3_102,400,LU3_2021,0.7148770833333333
LU3,LU3_103,400,LU3_2021,0.7273572916666667
LU3,LU3_106,400,LU3_2021,0.6300201388888889
LU3,LU3_111,400,LU3_2021,0.6912218749999999
LU3,LU3_126,400,LU3_2021,0.7031388888888889
LU3,LU3_129,400,LU3_2021,0.6229484375000001
LU3,LU3_13,400,LU3_2021,0.6896333333333333
LU3,LU3_131,400,LU3_2021,0.7264041666666667
LU3,LU3_137,400,LU3_2021,0.6520776041666667
LU3,LU3_14,400,LU3_2021,0.6831548611111112
LU3,LU3_147,400,LU3_2021,0.6721578125
LU3,LU3_15,400,LU3_2021,0.7175078125000001
LU3,LU3_17,400,LU3_2021,0.6809479166666667
LU3,LU3_18,400,LU3_2021,0.6781536458333334
LU3,LU3_19,400,LU3_2021,0.6427942708333334
LU3,LU3_20,400,LU3_2021,0.6414885416666667
LU3,LU3_21,400,LU3_2021,0.7231187499999999
LU3,LU3_25,400,LU3_2021,0.6169840277777778
LU3,LU3_27,400,LU3_2021,0.6687114583333333
LU3,LU3_28,400,LU3_2021,0.6967239583333333
LU3,LU3_32,400,LU3_2021,0.6889840277777779
LU3,LU3_36,400,LU3_2021,0.7010984375000001
LU3,LU3_38,400,LU3_2021,0.7161006944444445
LU3,LU3_39,400,LU3_2021,0.5478901041666666
LU3,LU3_40,400,LU3_2021,0.6239635416666667
LU3,LU3_41,400,LU3_2021,0.6930255208333334
LU3,LU3_44,400,LU3_2021,0.6732682291666666
LU3,LU3_45,400,LU3_2021,0.7134666666666667
LU3,LU3_46,400,LU3_2021,0.7322180555555556
LU3,LU3_48,400,LU3_2021,0.6810715277777778
